,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,1.0,0.0,0.12,0.003,0.0,0.256,0.007,0.004,0.011,0.0,0.0,0.479,0.25,0.0,0.0,0.0,0.0,0.522,0.034,0.202,0.052,0.001,0.38,0.195,0.0,0.0,0.103,0.0,0.007,0.0,0.188,0.001,0.309,0.012,0.005,0.0,0.069,0.0,0.0,0.594,0.005,0.0,0.017,0.001,0.0,0.004,0.003,0.104,0.023,0.023,0.0,0.001,0.02,0.31,0.0,0.03,0.0,0.015,0.0,0.012,0.0,0.0,0.006,0.257,0.0,0.499,0.231,0.273,0.0,0.646,0.0,0.0,0.429,0.005,0.35,0.087,0.0,0.015,0.0,0.125,0.378,0.014,0.29,0.132,0.001,0.236,0.001,0.0,0.001,0.0,0.0,0.0,0.017,0.0,0.006,0.004,0.0,0.002,0.0,0.0,0.087,0.03,0.0,0.001,0.002,0.374,0.198,0.157,0.061,0.004,0.0,0.253,0.0,0.0,0.121,0.446,0.0,0.057,0.0,0.167,0.299,0.0,0.002,0.0,0.0,0.127,0.0,0.204,0.0,0.0,0.0,0.0,0.0,0.002,0.089,0.156,0.001,0.001,0.0,0.0,0.03,0.001,0.306,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.014,0.037,0.0,0.484,0.0,0.001,0.19,0.0,0.03,0.219,0.039,0.0,0.0,0.142,0.0,0.352,0.159,0.119,0.005,0.326,0.0,0.0,0.0,0.194,0.494,0.0,0.008,0.015,0.383,0.0,0.0,0.001,0.0,0.127,0.403,0.071,0.0,0.001,0.0,0.047,0.0,0.264,0.0,0.168,0.224,0.0,0.0,0.002,0.002,0.0
1,0.0,1.0,0.021,0.005,0.003,0.025,0.13,0.001,0.001,0.591,0.612,0.012,0.0,0.465,0.169,0.626,0.321,0.003,0.0,0.022,0.0,0.562,0.0,0.008,0.539,0.562,0.032,0.449,0.203,0.412,0.0,0.004,0.0,0.0,0.128,0.005,0.031,0.61,0.55,0.005,0.272,0.192,0.0,0.886,0.579,0.09,0.0,0.078,0.0,0.154,0.338,0.539,0.0,0.001,0.001,0.037,0.297,0.055,0.335,0.006,0.25,0.628,0.076,0.028,0.429,0.002,0.011,0.0,0.447,0.0,0.045,0.001,0.002,0.092,0.009,0.0,0.36,0.0,0.409,0.0,0.006,0.273,0.001,0.029,0.149,0.0,0.159,0.565,0.088,0.206,0.0,0.0,0.0,0.187,0.058,0.079,0.079,0.565,0.0,0.442,0.042,0.004,0.001,0.0,0.0,0.0,0.002,0.045,0.054,0.745,0.321,0.0,0.303,0.21,0.0,0.0,0.035,0.044,0.31,0.031,0.0,0.541,0.0,0.525,0.838,0.032,0.469,0.0,0.045,0.531,0.006,0.363,0.001,0.0,0.05,0.034,0.631,0.339,0.258,0.336,0.0,0.089,0.001,0.418,0.0,0.641,0.314,0.0,0.185,0.145,0.0,0.001,0.155,0.005,0.208,0.328,0.0,0.475,0.033,0.013,0.0,0.25,0.48,0.054,0.352,0.001,0.004,0.031,0.001,0.002,0.454,0.283,0.444,0.046,0.003,0.286,0.002,0.0,0.003,0.341,0.644,0.002,0.001,0.002,0.0,0.045,0.367,0.003,0.391,0.0,0.49,0.008,0.329,0.003,0.004,0.007,0.336,0.008,0.383,0.0
2,0.12,0.021,1.0,0.002,0.0,0.623,0.037,0.0,0.009,0.005,0.029,0.572,0.084,0.0,0.0,0.0,0.005,0.262,0.001,0.804,0.0,0.029,0.051,0.662,0.0,0.0,0.693,0.001,0.002,0.005,0.08,0.032,0.042,0.029,0.101,0.001,0.902,0.001,0.0,0.292,0.037,0.001,0.002,0.035,0.002,0.029,0.025,0.515,0.0,0.116,0.004,0.006,0.0,0.047,0.006,0.294,0.0,0.06,0.024,0.027,0.003,0.0,0.015,0.644,0.0,0.267,0.355,0.013,0.0,0.124,0.0,0.024,0.058,0.03,0.467,0.005,0.008,0.0,0.002,0.0,0.322,0.041,0.054,0.45,0.092,0.0,0.021,0.013,0.055,0.0,0.014,0.001,0.005,0.0,0.004,0.237,0.0,0.019,0.006,0.002,0.539,0.039,0.001,0.029,0.0,0.072,0.278,0.569,0.631,0.018,0.0,0.419,0.036,0.003,0.0,0.096,0.058,0.323,0.0,0.924,0.225,0.0,0.001,0.001,0.005,0.647,0.0,0.011,0.0,0.029,0.0,0.0,0.001,0.0,0.564,0.745,0.007,0.0,0.003,0.0,0.0,0.008,0.116,0.005,0.0,0.022,0.0,0.005,0.003,0.012,0.004,0.002,0.001,0.478,0.005,0.013,0.02,0.009,0.31,0.605,0.0,0.002,0.002,0.479,0.0,0.227,0.008,0.854,0.01,0.094,0.0,0.0,0.0,0.756,0.428,0.0,0.016,0.005,0.413,0.0,0.002,0.0,0.006,0.018,0.152,0.375,0.003,0.013,0.002,0.005,0.0,0.387,0.0,0.035,0.013,0.023,0.011,0.016,0.012,0.0
3,0.003,0.005,0.002,1.0,0.02,0.006,0.0,0.001,0.16,0.007,0.005,0.005,0.0,0.004,0.021,0.006,0.0,0.0,0.228,0.007,0.004,0.014,0.0,0.005,0.0,0.002,0.016,0.01,0.015,0.003,0.0,0.214,0.0,0.256,0.0,0.0,0.004,0.006,0.003,0.0,0.001,0.02,0.023,0.005,0.001,0.0,0.191,0.001,0.0,0.01,0.0,0.005,0.158,0.0,0.171,0.022,0.006,0.0,0.001,0.381,0.0,0.003,0.009,0.004,0.015,0.0,0.001,0.0,0.004,0.0,0.0,0.191,0.0,0.0,0.0,0.0,0.01,0.021,0.001,0.0,0.0,0.008,0.001,0.0,0.0,0.009,0.006,0.001,0.003,0.0,0.185,0.037,0.423,0.006,0.006,0.013,0.028,0.005,0.138,0.014,0.018,0.282,0.3,0.2,0.092,0.0,0.001,0.002,0.004,0.004,0.01,0.0,0.022,0.0,0.0,0.0,0.012,0.004,0.004,0.01,0.001,0.002,0.088,0.005,0.004,0.0,0.001,0.003,0.0,0.018,0.653,0.001,0.177,0.001,0.008,0.012,0.001,0.02,0.007,0.006,0.001,0.002,0.0,0.0,0.248,0.001,0.003,0.136,0.004,0.0,0.001,0.0,0.0,0.002,0.0,0.003,0.001,0.005,0.0,0.0,0.0,0.0,0.016,0.001,0.016,0.001,0.0,0.001,0.264,0.0,0.01,0.006,0.0,0.0,0.0,0.005,0.116,0.319,0.001,0.0,0.001,0.248,0.298,0.001,0.001,0.0,0.001,0.239,0.009,0.252,0.002,0.001,0.009,0.0,0.0,0.002,0.0,0.201,0.003,0.018
4,0.0,0.003,0.0,0.02,1.0,0.001,0.029,0.0,0.039,0.001,0.014,0.0,0.0,0.001,0.006,0.0,0.0,0.0,0.003,0.003,0.007,0.004,0.0,0.002,0.002,0.005,0.0,0.005,0.003,0.005,0.0,0.009,0.0,0.042,0.001,0.001,0.0,0.002,0.004,0.0,0.0,0.003,0.126,0.027,0.007,0.014,0.027,0.0,0.228,0.0,0.001,0.002,0.006,0.0,0.073,0.013,0.0,0.01,0.02,0.018,0.007,0.03,0.001,0.001,0.002,0.0,0.0,0.0,0.009,0.0,0.0,0.03,0.0,0.014,0.001,0.0,0.001,0.096,0.009,0.088,0.0,0.0,0.002,0.001,0.0,0.0,0.008,0.0,0.007,0.004,0.12,0.048,0.026,0.001,0.0,0.001,0.0,0.003,0.039,0.001,0.0,0.026,0.028,0.067,0.0,0.0,0.0,0.001,0.001,0.013,0.005,0.0,0.006,0.007,0.0,0.0,0.006,0.002,0.004,0.006,0.0,0.005,0.197,0.0,0.005,0.007,0.004,0.0,0.001,0.006,0.0,0.003,0.216,0.0,0.0,0.002,0.005,0.0,0.0,0.004,0.0,0.0,0.0,0.001,0.041,0.001,0.0,0.048,0.009,0.012,0.573,0.091,0.007,0.0,0.011,0.003,0.0,0.002,0.0,0.011,0.001,0.007,0.004,0.002,0.005,0.0,0.0,0.0,0.029,0.0,0.0,0.003,0.005,0.011,0.0,0.004,0.027,0.024,0.0,0.002,0.002,0.05,0.026,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.188,0.006,0.051,0.001,0.016
5,0.256,0.025,0.623,0.006,0.001,1.0,0.021,0.0,0.002,0.0,0.029,0.559,0.346,0.001,0.0,0.002,0.02,0.666,0.016,0.811,0.002,0.022,0.218,0.814,0.002,0.0,0.516,0.0,0.015,0.0,0.337,0.074,0.272,0.062,0.057,0.0,0.493,0.0,0.0,0.465,0.034,0.0,0.0,0.032,0.0,0.017,0.035,0.549,0.0,0.056,0.035,0.0,0.006,0.261,0.006,0.13,0.002,0.07,0.004,0.058,0.0,0.0,0.0,0.623,0.0,0.679,0.74,0.137,0.0,0.402,0.003,0.018,0.326,0.026,0.741,0.073,0.003,0.001,0.001,0.0,0.492,0.073,0.228,0.64,0.056,0.003,0.007,0.001,0.007,0.002,0.026,0.0,0.051,0.0,0.004,0.083,0.001,0.018,0.002,0.001,0.395,0.047,0.01,0.039,0.0,0.298,0.599,0.676,0.429,0.024,0.0,0.754,0.038,0.003,0.0,0.386,0.008,0.152,0.0,0.687,0.524,0.003,0.017,0.004,0.001,0.777,0.002,0.052,0.0,0.032,0.0,0.0,0.007,0.0,0.411,0.769,0.001,0.0,0.006,0.0,0.012,0.029,0.399,0.014,0.009,0.001,0.0,0.004,0.006,0.004,0.003,0.0,0.004,0.622,0.0,0.038,0.084,0.025,0.078,0.765,0.012,0.0,0.0,0.626,0.001,0.636,0.145,0.797,0.013,0.396,0.0,0.001,0.004,0.747,0.741,0.001,0.023,0.027,0.823,0.002,0.0,0.0,0.017,0.108,0.459,0.188,0.012,0.039,0.002,0.023,0.003,0.575,0.0,0.2,0.129,0.042,0.002,0.012,0.008,0.0
6,0.007,0.13,0.037,0.0,0.029,0.021,1.0,0.001,0.0,0.058,0.157,0.007,0.004,0.037,0.035,0.098,0.152,0.004,0.0,0.055,0.0,0.022,0.0,0.096,0.234,0.138,0.025,0.056,0.0,0.154,0.019,0.001,0.0,0.003,0.467,0.244,0.025,0.092,0.14,0.002,0.001,0.028,0.002,0.259,0.393,0.651,0.006,0.004,0.0,0.0,0.345,0.092,0.0,0.0,0.007,0.0,0.088,0.617,0.335,0.0,0.405,0.451,0.0,0.004,0.096,0.006,0.095,0.0,0.122,0.002,0.197,0.019,0.004,0.613,0.024,0.002,0.041,0.001,0.471,0.0,0.001,0.001,0.0,0.001,0.49,0.0,0.002,0.108,0.0,0.376,0.021,0.007,0.003,0.0,0.018,0.02,0.001,0.052,0.009,0.054,0.007,0.003,0.0,0.003,0.0,0.0,0.063,0.031,0.016,0.163,0.072,0.003,0.003,0.428,0.004,0.007,0.002,0.0,0.152,0.042,0.0,0.468,0.098,0.107,0.279,0.057,0.218,0.002,0.408,0.038,0.001,0.23,0.064,0.0,0.001,0.06,0.066,0.027,0.003,0.011,0.001,0.028,0.001,0.199,0.0,0.13,0.154,0.015,0.409,0.535,0.017,0.001,0.436,0.021,0.739,0.001,0.0,0.004,0.001,0.051,0.0,0.297,0.037,0.001,0.119,0.003,0.002,0.065,0.0,0.01,0.077,0.051,0.316,0.018,0.007,0.163,0.002,0.0,0.016,0.297,0.363,0.002,0.003,0.001,0.0,0.001,0.176,0.007,0.041,0.0,0.222,0.0,0.015,0.0,0.001,0.088,0.521,0.017,0.005,0.0
7,0.004,0.001,0.0,0.001,0.0,0.0,0.001,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.01,0.0,0.001,0.0,0.0,0.0,0.027,0.001,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.016,0.0,0.135,0.0,0.0,0.007,0.0,0.0,0.062,0.005,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.01,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.549,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.008,0.024,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.02,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.005,0.001,0.0,0.0,0.0,0.0,0.001,0.008,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
8,0.011,0.001,0.009,0.16,0.039,0.002,0.0,0.001,1.0,0.007,0.006,0.0,0.0,0.007,0.08,0.0,0.0,0.002,0.014,0.004,0.0,0.001,0.0,0.002,0.001,0.015,0.024,0.021,0.008,0.009,0.0,0.056,0.001,0.18,0.001,0.0,0.024,0.001,0.015,0.001,0.0,0.072,0.212,0.0,0.0,0.0,0.054,0.004,0.0,0.028,0.0,0.001,0.018,0.001,0.025,0.055,0.006,0.0,0.006,0.087,0.0,0.009,0.016,0.011,0.032,0.001,0.0,0.002,0.031,0.001,0.0,0.015,0.003,0.0,0.0,0.0,0.002,0.059,0.005,0.0,0.0,0.0,0.001,0.005,0.002,0.002,0.062,0.028,0.061,0.0,0.131,0.0,0.201,0.02,0.006,0.053,0.005,0.0,0.011,0.014,0.037,0.094,0.371,0.107,0.0,0.0,0.0,0.008,0.032,0.002,0.035,0.001,0.0,0.007,0.0,0.0,0.091,0.037,0.008,0.009,0.0,0.004,0.019,0.004,0.004,0.005,0.004,0.0,0.0,0.0,0.005,0.007,0.141,0.003,0.03,0.009,0.003,0.001,0.006,0.02,0.001,0.0,0.0,0.0,0.056,0.014,0.004,0.012,0.007,0.0,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.001,0.018,0.001,0.003,0.005,0.015,0.002,0.049,0.001,0.01,0.006,0.138,0.0,0.035,0.037,0.003,0.004,0.0,0.016,0.038,0.056,0.0,0.001,0.0,0.367,0.126,0.0,0.0,0.028,0.002,0.157,0.0,0.006,0.005,0.0,0.052,0.0,0.006,0.0,0.004,0.156,0.005,0.0
9,0.0,0.591,0.005,0.007,0.001,0.0,0.058,0.0,0.007,1.0,0.473,0.003,0.0,0.765,0.392,0.783,0.467,0.0,0.0,0.003,0.0,0.616,0.0,0.002,0.345,0.762,0.006,0.86,0.242,0.37,0.0,0.0,0.0,0.008,0.143,0.009,0.01,0.906,0.742,0.003,0.404,0.357,0.0,0.508,0.248,0.063,0.0,0.01,0.0,0.056,0.357,0.8,0.0,0.0,0.0,0.018,0.667,0.032,0.236,0.0,0.259,0.361,0.001,0.015,0.846,0.0,0.0,0.0,0.709,0.0,0.045,0.0,0.0,0.097,0.0,0.0,0.559,0.0,0.348,0.0,0.0,0.291,0.0,0.014,0.143,0.0,0.088,0.514,0.05,0.259,0.001,0.0,0.002,0.442,0.17,0.013,0.169,0.685,0.0,0.767,0.016,0.001,0.001,0.001,0.0,0.0,0.0,0.008,0.017,0.429,0.654,0.001,0.326,0.315,0.0,0.0,0.018,0.031,0.52,0.005,0.0,0.306,0.0,0.741,0.585,0.004,0.594,0.0,0.018,0.379,0.005,0.564,0.0,0.0,0.017,0.009,0.893,0.68,0.48,0.733,0.0,0.124,0.0,0.454,0.0,0.626,0.609,0.0,0.367,0.193,0.0,0.0,0.197,0.0,0.162,0.305,0.0,0.473,0.036,0.001,0.0,0.422,0.83,0.012,0.647,0.0,0.0,0.004,0.0,0.0,0.843,0.621,0.4,0.009,0.0,0.59,0.0,0.0,0.0,0.411,0.35,0.0,0.0,0.0,0.0,0.033,0.489,0.0,0.616,0.0,0.633,0.0,0.698,0.0,0.0,0.0,0.312,0.001,0.717,0.0
