,0,1
0,2.3593320465259238,2.4418986157173266
1,0.5843574667648724,0.0
2,2.326621989276778,2.4139008900357735
3,0.4139219493776065,0.8417256133872602
4,0.6539298561049761,0.828895399341153
5,2.8689877410504336,2.8455287158389586
6,2.367646853887077,2.153399956496336
7,0.5872324254138712,1.0726404853280889
8,2.7380443737246014,2.2354638382141596
9,1.6708734373445533,3.0236032286772185
10,1.2618784390081585,0.939665999445113
11,1.9664106316230576,2.3212319159305115
12,1.0711096530142614,0.9731487790676817
13,0.7860126300999588,0.5770113575978809
14,1.6226041642410856,1.3168074455872723
15,2.3552987446364697,2.839948723983154
16,0.7971875551403367,1.4561900581962153
17,1.0495759624958594,1.1635512931550689
18,1.0357090630341164,0.7453808507422311
19,0.5655114210756063,0.7670805615582976
20,0.5376403507336127,1.0218965119336527
21,2.113072243402709,1.8653053015801726
22,2.3790577423395574,2.6632732184648584
23,2.450842397607757,2.048708352185353
24,2.4338362978021197,2.563376693501306
25,2.6217697377006814,2.0274929421098893
26,2.152883576455019,2.754196106117684
27,2.992821369285875,1.9405254264299003
28,1.871032172241938,2.6352303921183435
29,1.519001500314174,0.3238980266453232
30,2.75709817299,2.7467740430375023
31,3.141592653589793,1.7640521345743028
32,0.38849521281439864,1.5413693460234532
33,1.0537010824645636,0.22983376724526158
34,1.1079128379263734,1.1270415387901787
35,0.45245336574257117,0.25102388723468694
36,0.3442061617475919,0.9212111989950956
37,2.0012371941324902,1.6634709084789805
38,0.4398667013678087,1.0745496057919268
39,1.7039477550603803,1.1717899383273542
40,1.35767448069059,2.543788961692494
41,1.2391690372966015,0.42296660566032174
42,0.3356798531771569,0.6516912026529188
43,1.1630527284500076,0.940326280567495
44,0.932747286090762,1.3130559318100343
45,2.6640496126639746,3.130916902300413
46,2.8525173345923887,3.0033009868527736
47,2.653452227066262,2.2460309148063184
48,2.3059014005565275,2.962605418416637
49,0.968911564473128,0.41810985934973405
50,2.173325853269457,2.359850473074369
51,2.723478246006243,1.8452592440428646
52,2.1587464900982845,2.1901966280537826
53,2.9545349533336176,2.4500343827032887
54,2.4178202449568946,1.9860901172174408
55,0.807899320445821,0.3903557599121335
56,2.4742645641087058,1.733765712638278
57,0.525251176034869,0.5673675939976839
58,0.36914512460524457,1.1347571523534536
59,1.1393688919596263,0.58161757004226
60,0.6614679670097995,1.506466816002547
61,1.5132341654143424,1.1575730146913294
62,0.6694335378510203,0.545948702080047
63,0.3524814621532927,1.1810067409619693
64,1.6990121757833245,2.473199192926768
65,2.0673837053889264,2.167840646114517
66,2.291592956904397,2.460456102633793
67,0.5469474197611707,0.5167328669666336
68,0.7232962991555669,1.119256038488013
69,1.9141609940339557,1.776757255848238
70,1.9707871788341755,2.445131506499352
71,1.533720189344719,1.3700677307431146
72,2.0532764467930247,2.1690198790468305
73,1.0159883224689996,0.7589754582368684
74,2.263837143200293,2.4538965847300744
75,1.7050416798311285,2.2233255073632767
76,1.8386123671820203,2.589608740706052
77,0.5038652096787704,1.5289569999397257
78,1.9736282878893334,1.5693270208470658
79,0.9616685463179486,0.4157649787028251
80,0.572996358295638,0.8342039373005674
81,0.8840819204651569,1.0573260667648368
82,1.1736177172073605,0.8548148447305824
83,2.583522963771974,2.3470246858154513
84,0.6914886656687684,0.31383970447557463
85,0.3979848260707692,0.6604816395316111
86,2.1134987181746054,2.1399751534809934
87,0.6382092577903216,1.5361578199661126
88,2.466201105225358,2.425442571739651
89,0.5488678599287642,1.3931862139014233
90,2.8546726791508408,2.2261300716726407
91,2.18677516261809,2.3227928609951953
92,1.979912317632574,2.087902784364371
93,0.27081836600103365,0.9849595368601087
94,2.3189434088122263,2.2327787514270923
95,1.9059494101410606,2.6920558907178536
96,0.4847798098181712,1.2356107645864516
97,2.3489618640221477,2.4507120911697164
98,1.1728154703486169,0.7650921613054451
99,2.5717058075230947,2.349727853181437
