,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,1.2252211349000193,0.06283185307179587,1.9477874452256718,0.34557519189487723,0.15707963267948966,1.9792033717615696,0.0,3.141592653589793,1.350884841043611,2.796017461694916,3.1101767270538954,1.1309733552923256,3.141592653589793,0.0,1.790707812546182
1,1.790707812546182,3.141592653589793,0.6911503837897545,2.261946710584651,0.0,0.9738937226128359,0.7853981633974483,0.0,2.356194490192345,0.4084070449666731,3.141592653589793,1.5707963267948966,2.356194490192345,2.73318560862312,0.8168140899333463,2.670353755551324
2,1.1309733552923256,2.8902652413026098,0.21991148575128555,2.607521902479528,0.0,1.1623892818282235,0.8168140899333463,0.0,2.419026343264141,0.18849555921538758,3.141592653589793,1.4451326206513049,2.638937829015426,2.796017461694916,1.1309733552923256,3.141592653589793
3,0.8482300164692442,2.3876104167282426,0.031415926535897934,1.319468914507713,0.5026548245743669,0.0,2.199114857512855,0.09424777960769379,3.141592653589793,1.2566370614359172,2.8902652413026098,2.638937829015426,1.382300767579509,3.141592653589793,0.0,2.293362637120549
4,1.7592918860102844,3.1101767270538954,0.5654866776461628,2.261946710584651,0.0,0.7539822368615503,1.1309733552923256,0.0,2.670353755551324,0.7225663103256524,3.141592653589793,2.167698930976957,1.82212373908208,3.141592653589793,0.5969026041820606,2.324778563656447
5,0.5654866776461628,2.293362637120549,0.0,2.293362637120549,0.3141592653589793,0.7539822368615503,1.6964600329384885,0.0,3.141592653589793,0.6911503837897545,2.9845130209103035,2.230530784048753,1.6336281798666925,3.141592653589793,0.15707963267948966,2.638937829015426
6,0.37699111843077515,1.9163715186897738,0.0,0.6283185307179586,1.382300767579509,0.0,2.8902652413026098,0.7225663103256524,3.141592653589793,2.0106192982974678,2.199114857512855,3.141592653589793,0.47123889803846897,2.8902652413026098,0.0,1.6336281798666925
7,1.0995574287564276,2.3876104167282426,0.0,1.319468914507713,0.34557519189487723,0.0,2.0420352248333655,0.15707963267948966,3.141592653589793,1.288052987971815,3.0473448739820994,2.670353755551324,1.5393804002589986,3.141592653589793,0.2827433388230814,2.167698930976957
8,1.1938052083641213,2.9530970943744053,0.12566370614359174,1.9792033717615696,0.0,0.6283185307179586,1.288052987971815,0.0,2.638937829015426,0.5969026041820606,3.141592653589793,1.8849555921538759,2.419026343264141,3.078760800517997,1.0053096491487339,3.141592653589793
9,1.4765485471872026,2.921681167838508,0.031415926535897934,2.1048670779051615,0.0,0.5026548245743669,1.6650441064025905,0.0,3.141592653589793,1.0053096491487339,2.9845130209103035,2.5446900494077327,1.319468914507713,3.141592653589793,0.21991148575128555,1.9477874452256718
10,1.1938052083641213,1.6022122533307945,0.25132741228718347,2.0734511513692637,0.0,0.5969026041820606,1.319468914507713,0.0,2.73318560862312,0.8168140899333463,3.141592653589793,2.230530784048753,1.9163715186897738,3.141592653589793,0.5026548245743669,2.638937829015426
11,0.5969026041820606,2.5446900494077327,0.0,1.288052987971815,0.37699111843077515,0.0,1.6964600329384885,0.031415926535897934,2.764601535159018,0.91106186954104,3.141592653589793,2.230530784048753,2.261946710584651,3.141592653589793,0.9738937226128359,2.858849314766712
12,0.4398229715025711,2.858849314766712,0.2827433388230814,1.6336281798666925,0.8796459430051422,0.3141592653589793,2.324778563656447,0.0,3.141592653589793,1.1938052083641213,2.701769682087222,2.5446900494077327,1.350884841043611,3.141592653589793,0.0,2.5132741228718345
