,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,0.008,0.098,0.0,0.081,0.983,0.0,0.0,0.0,0.0,0.0,0.375,0.852,0.381,0.0,0.0,0.565,0.0,0.79,0.109
1,0.008,1.0,0.796,0.038,0.0,0.006,0.007,0.002,0.0,0.442,0.0,0.34,0.051,0.0,0.002,0.0,0.0,0.0,0.086,0.73
2,0.098,0.796,1.0,0.002,0.0,0.049,0.0,0.0,0.0,0.145,0.0,0.719,0.294,0.001,0.0,0.0,0.004,0.0,0.334,0.996
3,0.0,0.038,0.002,1.0,0.0,0.0,0.855,0.819,0.017,0.446,0.054,0.001,0.0,0.0,0.645,0.382,0.0,0.454,0.0,0.003
4,0.081,0.0,0.0,0.0,1.0,0.161,0.0,0.0,0.008,0.0,0.002,0.001,0.026,0.713,0.0,0.0,0.531,0.0,0.007,0.0
5,0.983,0.006,0.049,0.0,0.161,1.0,0.0,0.0,0.0,0.0,0.0,0.259,0.753,0.501,0.0,0.0,0.737,0.0,0.658,0.062
6,0.0,0.007,0.0,0.855,0.0,0.0,1.0,0.994,0.063,0.161,0.182,0.0,0.0,0.0,0.939,0.718,0.0,0.776,0.0,0.0
7,0.0,0.002,0.0,0.819,0.0,0.0,0.994,1.0,0.063,0.132,0.226,0.0,0.0,0.0,0.97,0.792,0.0,0.845,0.0,0.0
8,0.0,0.0,0.0,0.017,0.008,0.0,0.063,0.063,1.0,0.0,0.904,0.0,0.0,0.001,0.162,0.327,0.0,0.265,0.0,0.0
9,0.0,0.442,0.145,0.446,0.0,0.0,0.161,0.132,0.0,1.0,0.0,0.015,0.001,0.0,0.098,0.032,0.0,0.033,0.001,0.106
10,0.0,0.0,0.0,0.054,0.002,0.0,0.182,0.226,0.904,0.0,1.0,0.0,0.0,0.0,0.346,0.575,0.0,0.531,0.0,0.0
11,0.375,0.34,0.719,0.001,0.001,0.259,0.0,0.0,0.0,0.015,0.0,1.0,0.711,0.018,0.0,0.0,0.048,0.0,0.785,0.78
12,0.852,0.051,0.294,0.0,0.026,0.753,0.0,0.0,0.0,0.001,0.0,0.711,1.0,0.138,0.0,0.0,0.248,0.0,0.994,0.345
13,0.381,0.0,0.001,0.0,0.713,0.501,0.0,0.0,0.001,0.0,0.0,0.018,0.138,1.0,0.0,0.0,0.938,0.0,0.112,0.002
14,0.0,0.002,0.0,0.645,0.0,0.0,0.939,0.97,0.162,0.098,0.346,0.0,0.0,0.0,1.0,0.902,0.0,0.939,0.0,0.0
15,0.0,0.0,0.0,0.382,0.0,0.0,0.718,0.792,0.327,0.032,0.575,0.0,0.0,0.0,0.902,1.0,0.0,0.994,0.0,0.0
16,0.565,0.0,0.004,0.0,0.531,0.737,0.0,0.0,0.0,0.0,0.0,0.048,0.248,0.938,0.0,0.0,1.0,0.0,0.254,0.004
17,0.0,0.0,0.0,0.454,0.0,0.0,0.776,0.845,0.265,0.033,0.531,0.0,0.0,0.0,0.939,0.994,0.0,1.0,0.0,0.0
18,0.79,0.086,0.334,0.0,0.007,0.658,0.0,0.0,0.0,0.001,0.0,0.785,0.994,0.112,0.0,0.0,0.254,0.0,1.0,0.343
19,0.109,0.73,0.996,0.003,0.0,0.062,0.0,0.0,0.0,0.106,0.0,0.78,0.345,0.002,0.0,0.0,0.004,0.0,0.343,1.0
