,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0,0.684,0.439,0.787,0.37,0.169,0.291,0.584,0.451,0.09,0.143,0.048,0.757,0.117,0.996,0.839,0.38,0.26,0.272,0.585,0.196,0.689,0.802,0.822,0.091,0.998,0.114,0.667,0.373,0.429
1,0.684,1.0,0.084,0.99,0.057,0.02,0.045,0.17,0.928,0.426,0.573,0.278,0.243,0.009,0.727,0.963,0.878,0.04,0.769,0.158,0.657,0.22,0.98,0.31,0.483,0.679,0.512,1.0,0.853,0.902
2,0.439,0.084,1.0,0.107,0.999,0.869,0.973,0.963,0.027,0.0,0.001,0.0,0.849,0.79,0.428,0.126,0.016,0.956,0.009,0.944,0.006,0.884,0.125,0.802,0.0,0.416,0.0,0.061,0.012,0.019
3,0.787,0.99,0.107,1.0,0.079,0.019,0.075,0.212,0.879,0.339,0.503,0.204,0.359,0.01,0.825,0.992,0.819,0.06,0.665,0.204,0.547,0.291,1.0,0.39,0.373,0.721,0.38,0.98,0.791,0.828
4,0.37,0.057,0.999,0.079,1.0,0.933,0.988,0.919,0.021,0.0,0.0,0.0,0.811,0.835,0.333,0.127,0.011,0.985,0.003,0.92,0.0,0.877,0.085,0.771,0.0,0.38,0.001,0.059,0.008,0.017
5,0.169,0.02,0.869,0.019,0.933,1.0,0.961,0.752,0.003,0.0,0.0,0.0,0.566,0.983,0.164,0.044,0.003,0.992,0.001,0.74,0.0,0.647,0.035,0.534,0.0,0.199,0.001,0.021,0.002,0.003
6,0.291,0.045,0.973,0.075,0.988,0.961,1.0,0.893,0.013,0.0,0.0,0.0,0.735,0.896,0.277,0.079,0.008,0.998,0.002,0.853,0.001,0.79,0.066,0.646,0.0,0.314,0.001,0.031,0.007,0.008
7,0.584,0.17,0.963,0.212,0.919,0.752,0.893,1.0,0.07,0.0,0.011,0.001,0.938,0.654,0.531,0.233,0.042,0.876,0.016,1.0,0.015,0.977,0.221,0.927,0.001,0.611,0.004,0.141,0.03,0.06
8,0.451,0.928,0.027,0.879,0.021,0.003,0.013,0.07,1.0,0.669,0.825,0.523,0.11,0.003,0.485,0.814,0.997,0.009,0.935,0.051,0.88,0.087,0.842,0.14,0.717,0.4,0.756,0.944,0.992,1.0
9,0.09,0.426,0.0,0.339,0.0,0.0,0.0,0.0,0.669,1.0,0.972,0.973,0.008,0.0,0.094,0.295,0.742,0.0,0.858,0.004,0.936,0.006,0.316,0.008,0.996,0.074,0.985,0.468,0.743,0.692
10,0.143,0.573,0.001,0.503,0.0,0.0,0.0,0.011,0.825,0.972,1.0,0.895,0.024,0.0,0.178,0.427,0.852,0.0,0.961,0.005,0.984,0.012,0.461,0.031,0.987,0.132,0.993,0.618,0.879,0.834
11,0.048,0.278,0.0,0.204,0.0,0.0,0.0,0.001,0.523,0.973,0.895,1.0,0.002,0.0,0.038,0.204,0.556,0.0,0.737,0.0,0.818,0.0,0.201,0.003,0.931,0.045,0.92,0.334,0.641,0.523
12,0.757,0.243,0.849,0.359,0.811,0.566,0.735,0.938,0.11,0.008,0.024,0.002,1.0,0.425,0.727,0.348,0.056,0.695,0.053,0.974,0.022,0.992,0.367,0.991,0.017,0.789,0.017,0.24,0.079,0.095
13,0.117,0.009,0.79,0.01,0.835,0.983,0.896,0.654,0.003,0.0,0.0,0.0,0.425,1.0,0.102,0.021,0.001,0.909,0.0,0.607,0.0,0.498,0.015,0.373,0.0,0.139,0.0,0.006,0.0,0.001
14,0.996,0.727,0.428,0.825,0.333,0.164,0.277,0.531,0.485,0.094,0.178,0.038,0.727,0.102,1.0,0.855,0.403,0.232,0.309,0.596,0.205,0.653,0.839,0.79,0.093,0.996,0.136,0.702,0.383,0.443
15,0.839,0.963,0.126,0.992,0.127,0.044,0.079,0.233,0.814,0.295,0.427,0.204,0.348,0.021,0.855,1.0,0.751,0.068,0.62,0.265,0.547,0.352,0.999,0.458,0.321,0.811,0.356,0.952,0.713,0.777
16,0.38,0.878,0.016,0.819,0.011,0.003,0.008,0.042,0.997,0.742,0.852,0.556,0.056,0.001,0.403,0.751,1.0,0.01,0.966,0.038,0.929,0.078,0.781,0.11,0.789,0.362,0.806,0.898,0.997,0.999
17,0.26,0.04,0.956,0.06,0.985,0.992,0.998,0.876,0.009,0.0,0.0,0.0,0.695,0.909,0.232,0.068,0.01,1.0,0.004,0.842,0.0,0.751,0.072,0.621,0.0,0.262,0.001,0.032,0.005,0.009
18,0.272,0.769,0.009,0.665,0.003,0.001,0.002,0.016,0.935,0.858,0.961,0.737,0.053,0.0,0.309,0.62,0.966,0.004,1.0,0.01,0.99,0.03,0.62,0.06,0.918,0.244,0.919,0.779,0.977,0.957
19,0.585,0.158,0.944,0.204,0.92,0.74,0.853,1.0,0.051,0.004,0.005,0.0,0.974,0.607,0.596,0.265,0.038,0.842,0.01,1.0,0.011,0.992,0.23,0.939,0.002,0.646,0.004,0.149,0.04,0.051
20,0.196,0.657,0.006,0.547,0.0,0.0,0.001,0.015,0.88,0.936,0.984,0.818,0.022,0.0,0.205,0.547,0.929,0.0,0.99,0.011,1.0,0.019,0.539,0.037,0.975,0.194,0.978,0.698,0.95,0.902
21,0.689,0.22,0.884,0.291,0.877,0.647,0.79,0.977,0.087,0.006,0.012,0.0,0.992,0.498,0.653,0.352,0.078,0.751,0.03,0.992,0.019,1.0,0.299,0.984,0.008,0.73,0.008,0.198,0.068,0.076
22,0.802,0.98,0.125,1.0,0.085,0.035,0.066,0.221,0.842,0.316,0.461,0.201,0.367,0.015,0.839,0.999,0.781,0.072,0.62,0.23,0.539,0.299,1.0,0.442,0.344,0.764,0.386,0.967,0.741,0.817
23,0.822,0.31,0.802,0.39,0.771,0.534,0.646,0.927,0.14,0.008,0.031,0.003,0.991,0.373,0.79,0.458,0.11,0.621,0.06,0.939,0.037,0.984,0.442,1.0,0.01,0.827,0.024,0.299,0.114,0.122
24,0.091,0.483,0.0,0.373,0.0,0.0,0.0,0.001,0.717,0.996,0.987,0.931,0.017,0.0,0.093,0.321,0.789,0.0,0.918,0.002,0.975,0.008,0.344,0.01,1.0,0.099,0.997,0.496,0.816,0.714
25,0.998,0.679,0.416,0.721,0.38,0.199,0.314,0.611,0.4,0.074,0.132,0.045,0.789,0.139,0.996,0.811,0.362,0.262,0.244,0.646,0.194,0.73,0.764,0.827,0.099,1.0,0.096,0.636,0.334,0.387
26,0.114,0.512,0.0,0.38,0.001,0.001,0.001,0.004,0.756,0.985,0.993,0.92,0.017,0.0,0.136,0.356,0.806,0.001,0.919,0.004,0.978,0.008,0.386,0.024,0.997,0.096,1.0,0.543,0.827,0.806
27,0.667,1.0,0.061,0.98,0.059,0.021,0.031,0.141,0.944,0.468,0.618,0.334,0.24,0.006,0.702,0.952,0.898,0.032,0.779,0.149,0.698,0.198,0.967,0.299,0.496,0.636,0.543,1.0,0.87,0.911
28,0.373,0.853,0.012,0.791,0.008,0.002,0.007,0.03,0.992,0.743,0.879,0.641,0.079,0.0,0.383,0.713,0.997,0.005,0.977,0.04,0.95,0.068,0.741,0.114,0.816,0.334,0.827,0.87,1.0,0.993
29,0.429,0.902,0.019,0.828,0.017,0.003,0.008,0.06,1.0,0.692,0.834,0.523,0.095,0.001,0.443,0.777,0.999,0.009,0.957,0.051,0.902,0.076,0.817,0.122,0.714,0.387,0.806,0.911,0.993,1.0
