,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.0,0.869,0.003,0.002,0.707,0.903,0.988,0.009,0.502,0.348,0.668,0.014,0.0,0.02,0.08,0.285,0.609,0.0,0.0,0.212,0.0,0.0,0.122,0.576,0.987,0.794,0.962,0.0,0.0,0.049,0.0,0.843,0.753,0.474,0.257,0.512,0.957,0.104,0.0,0.0,0.0,0.0,0.001,0.432,0.838,0.563,0.0,0.0,0.031,0.019
1,0.869,1.0,0.0,0.019,0.972,0.997,0.766,0.043,0.229,0.676,0.948,0.0,0.0,0.083,0.246,0.595,0.906,0.0,0.015,0.043,0.003,0.0,0.317,0.24,0.943,0.462,0.701,0.0,0.0,0.175,0.0,0.539,0.974,0.17,0.073,0.836,0.974,0.021,0.0,0.0,0.003,0.0,0.0,0.763,0.996,0.844,0.011,0.0,0.004,0.003
2,0.003,0.0,1.0,0.011,0.0,0.0,0.01,0.005,0.184,0.0,0.0,0.97,0.659,0.0,0.0,0.0,0.0,0.205,0.015,0.44,0.037,0.12,0.0,0.149,0.002,0.058,0.013,0.127,0.325,0.0,0.93,0.033,0.0,0.203,0.366,0.0,0.001,0.616,0.579,0.18,0.056,0.782,0.977,0.0,0.0,0.0,0.024,0.28,0.872,0.926
3,0.002,0.019,0.011,1.0,0.041,0.011,0.0,0.972,0.0,0.202,0.059,0.0,0.15,0.861,0.593,0.246,0.071,0.535,0.996,0.0,0.935,0.716,0.494,0.0,0.003,0.0,0.0,0.637,0.39,0.719,0.037,0.0,0.033,0.0,0.0,0.126,0.009,0.0,0.176,0.603,0.881,0.105,0.016,0.138,0.02,0.085,0.987,0.489,0.001,0.004
4,0.707,0.972,0.0,0.041,1.0,0.933,0.623,0.08,0.105,0.806,0.995,0.0,0.0,0.166,0.367,0.764,0.976,0.0,0.025,0.019,0.009,0.001,0.505,0.114,0.832,0.3,0.562,0.001,0.0,0.294,0.0,0.385,0.999,0.096,0.031,0.934,0.866,0.009,0.0,0.0,0.006,0.0,0.0,0.926,0.982,0.971,0.024,0.0,0.0,0.0
5,0.903,0.997,0.0,0.011,0.933,1.0,0.795,0.034,0.244,0.631,0.896,0.002,0.0,0.088,0.2,0.577,0.87,0.0,0.011,0.082,0.005,0.0,0.299,0.283,0.963,0.493,0.775,0.0,0.0,0.147,0.0,0.628,0.958,0.194,0.098,0.765,0.983,0.04,0.0,0.0,0.001,0.0,0.0,0.712,0.986,0.805,0.006,0.0,0.007,0.004
6,0.988,0.766,0.01,0.0,0.623,0.795,1.0,0.006,0.61,0.238,0.553,0.032,0.0,0.009,0.046,0.221,0.511,0.0,0.0,0.297,0.0,0.0,0.077,0.624,0.932,0.888,0.995,0.0,0.0,0.034,0.003,0.93,0.649,0.565,0.327,0.386,0.92,0.165,0.0,0.0,0.0,0.0,0.001,0.333,0.719,0.397,0.0,0.0,0.051,0.032
7,0.009,0.043,0.005,0.972,0.08,0.034,0.006,1.0,0.0,0.33,0.132,0.001,0.069,0.969,0.776,0.397,0.135,0.408,0.941,0.0,0.822,0.554,0.654,0.0,0.007,0.0,0.001,0.479,0.233,0.882,0.01,0.001,0.085,0.0,0.0,0.241,0.018,0.0,0.077,0.419,0.763,0.049,0.007,0.253,0.068,0.179,0.893,0.326,0.0,0.001
8,0.502,0.229,0.184,0.0,0.105,0.244,0.61,0.0,1.0,0.024,0.105,0.334,0.018,0.0,0.0,0.01,0.088,0.0,0.0,0.859,0.0,0.0,0.001,0.993,0.368,0.902,0.67,0.0,0.0,0.0,0.07,0.84,0.156,0.995,0.891,0.036,0.343,0.721,0.014,0.0,0.0,0.037,0.115,0.024,0.166,0.056,0.0,0.001,0.452,0.312
9,0.348,0.676,0.0,0.202,0.806,0.631,0.238,0.33,0.024,1.0,0.871,0.0,0.0,0.496,0.777,0.997,0.919,0.012,0.187,0.0,0.084,0.023,0.861,0.013,0.428,0.088,0.205,0.015,0.005,0.646,0.0,0.107,0.788,0.015,0.002,0.975,0.476,0.0,0.001,0.011,0.063,0.0,0.0,0.985,0.709,0.928,0.149,0.008,0.0,0.0
10,0.668,0.948,0.0,0.059,0.995,0.896,0.553,0.132,0.105,0.871,1.0,0.0,0.0,0.203,0.427,0.827,0.992,0.0,0.036,0.018,0.017,0.001,0.538,0.108,0.761,0.262,0.489,0.002,0.0,0.32,0.0,0.338,0.987,0.082,0.027,0.967,0.814,0.006,0.0,0.001,0.014,0.0,0.0,0.939,0.961,0.988,0.025,0.001,0.0,0.0
