,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,0.912,0.668,0.394,0.178,0.089,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.033,0.152,0.322,0.566,0.84
1,0.912,1.0,0.913,0.662,0.388,0.222,0.062,0.018,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.044,0.15,0.284,0.552
2,0.668,0.913,1.0,0.906,0.667,0.424,0.191,0.088,0.01,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.041,0.142,0.32
3,0.394,0.662,0.906,1.0,0.923,0.67,0.417,0.193,0.067,0.014,0.003,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.043,0.14
4,0.178,0.388,0.667,0.923,1.0,0.901,0.688,0.408,0.203,0.075,0.017,0.006,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.041
5,0.089,0.222,0.424,0.67,0.901,1.0,0.909,0.691,0.411,0.17,0.064,0.02,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.006
6,0.014,0.062,0.191,0.417,0.688,0.909,1.0,0.906,0.666,0.415,0.19,0.067,0.023,0.002,0.001,0.0,0.0,0.0,0.0,0.001
7,0.003,0.018,0.088,0.193,0.408,0.691,0.906,1.0,0.903,0.651,0.407,0.201,0.072,0.018,0.001,0.0,0.0,0.0,0.0,0.0
8,0.0,0.003,0.01,0.067,0.203,0.411,0.666,0.903,1.0,0.914,0.701,0.422,0.203,0.065,0.017,0.005,0.0,0.0,0.0,0.0
9,0.0,0.0,0.001,0.014,0.075,0.17,0.415,0.651,0.914,1.0,0.917,0.648,0.407,0.21,0.063,0.019,0.002,0.0,0.0,0.0
10,0.0,0.0,0.0,0.003,0.017,0.064,0.19,0.407,0.701,0.917,1.0,0.877,0.692,0.413,0.19,0.061,0.015,0.004,0.0,0.0
11,0.0,0.0,0.0,0.0,0.006,0.02,0.067,0.201,0.422,0.648,0.877,1.0,0.914,0.701,0.413,0.21,0.071,0.017,0.001,0.0
12,0.0,0.0,0.0,0.0,0.0,0.002,0.023,0.072,0.203,0.407,0.692,0.914,1.0,0.923,0.709,0.403,0.185,0.069,0.021,0.004
13,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.018,0.065,0.21,0.413,0.701,0.923,1.0,0.904,0.666,0.425,0.19,0.085,0.018
14,0.009,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.017,0.063,0.19,0.413,0.709,0.904,1.0,0.917,0.668,0.425,0.187,0.073
15,0.033,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.005,0.019,0.061,0.21,0.403,0.666,0.917,1.0,0.896,0.689,0.4,0.208
16,0.152,0.044,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.015,0.071,0.185,0.425,0.668,0.896,1.0,0.91,0.691,0.407
17,0.322,0.15,0.041,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.004,0.017,0.069,0.19,0.425,0.689,0.91,1.0,0.914,0.691
18,0.566,0.284,0.142,0.043,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.021,0.085,0.187,0.4,0.691,0.914,1.0,0.921
19,0.84,0.552,0.32,0.14,0.041,0.006,0.001,0.0,0.0,0.0,0.0,0.0,0.004,0.018,0.073,0.208,0.407,0.691,0.921,1.0
