,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,0.041,0.179,0.0,0.193,0.98,0.0,0.0,0.0,0.003,0.0,0.552,0.89,0.525,0.0,0.0,0.686,0.0,0.862,0.255
1,0.041,1.0,0.852,0.091,0.0,0.028,0.026,0.015,0.0,0.578,0.0,0.495,0.137,0.0,0.018,0.002,0.003,0.004,0.198,0.796
2,0.179,0.852,1.0,0.014,0.002,0.129,0.005,0.002,0.0,0.28,0.0,0.791,0.401,0.008,0.0,0.001,0.019,0.0,0.483,0.996
3,0.0,0.091,0.014,1.0,0.0,0.0,0.888,0.858,0.051,0.592,0.128,0.002,0.0,0.0,0.756,0.538,0.0,0.586,0.0,0.023
4,0.193,0.0,0.002,0.0,1.0,0.266,0.0,0.0,0.047,0.0,0.018,0.007,0.057,0.799,0.0,0.0,0.632,0.0,0.052,0.0
5,0.98,0.028,0.129,0.0,0.266,1.0,0.0,0.0,0.0,0.0,0.0,0.416,0.796,0.604,0.0,0.0,0.813,0.0,0.764,0.165
6,0.0,0.026,0.005,0.888,0.0,0.0,1.0,0.997,0.145,0.304,0.337,0.0,0.0,0.0,0.965,0.815,0.0,0.854,0.0,0.001
7,0.0,0.015,0.002,0.858,0.0,0.0,0.997,1.0,0.225,0.262,0.365,0.0,0.0,0.0,0.991,0.885,0.0,0.906,0.0,0.001
8,0.0,0.0,0.0,0.051,0.047,0.0,0.145,0.225,1.0,0.001,0.932,0.0,0.0,0.004,0.305,0.458,0.005,0.406,0.0,0.0
9,0.003,0.578,0.28,0.592,0.0,0.0,0.304,0.262,0.001,1.0,0.005,0.072,0.011,0.0,0.209,0.089,0.0,0.097,0.018,0.214
10,0.0,0.0,0.0,0.128,0.018,0.0,0.337,0.365,0.932,0.005,1.0,0.0,0.0,0.0,0.476,0.708,0.0,0.642,0.0,0.0
11,0.552,0.495,0.791,0.002,0.007,0.416,0.0,0.0,0.0,0.072,0.0,1.0,0.813,0.083,0.0,0.0,0.135,0.0,0.866,0.835
12,0.89,0.137,0.401,0.0,0.057,0.796,0.0,0.0,0.0,0.011,0.0,0.813,1.0,0.242,0.0,0.0,0.404,0.0,0.998,0.487
13,0.525,0.0,0.008,0.0,0.799,0.604,0.0,0.0,0.004,0.0,0.0,0.083,0.242,1.0,0.0,0.0,0.962,0.0,0.24,0.012
14,0.0,0.018,0.0,0.756,0.0,0.0,0.965,0.991,0.305,0.209,0.476,0.0,0.0,0.0,1.0,0.922,0.0,0.967,0.0,0.0
15,0.0,0.002,0.001,0.538,0.0,0.0,0.815,0.885,0.458,0.089,0.708,0.0,0.0,0.0,0.922,1.0,0.0,0.994,0.0,0.0
16,0.686,0.003,0.019,0.0,0.632,0.813,0.0,0.0,0.005,0.0,0.0,0.135,0.404,0.962,0.0,0.0,1.0,0.0,0.345,0.021
17,0.0,0.004,0.0,0.586,0.0,0.0,0.854,0.906,0.406,0.097,0.642,0.0,0.0,0.0,0.967,0.994,0.0,1.0,0.0,0.0
18,0.862,0.198,0.483,0.0,0.052,0.764,0.0,0.0,0.0,0.018,0.0,0.866,0.998,0.24,0.0,0.0,0.345,0.0,1.0,0.527
19,0.255,0.796,0.996,0.023,0.0,0.165,0.001,0.001,0.0,0.214,0.0,0.835,0.487,0.012,0.0,0.0,0.021,0.0,0.527,1.0
