,0,1
0,6.18362165956819,2.9136110086846743
1,2.6755524684470844,1.6522307391587545
2,4.249041358172927,4.45622432748645
3,3.11462601025589,4.9320386022066725
4,3.4851911179937485,3.58516722280836
5,5.0248721550530195,4.057733975016682
6,2.6924230812366368,5.903537937289382
7,2.114286177220744,2.5721057194335986
8,2.468429970840092,0.9798104039201837
9,5.536511135281062,5.480824016650465
10,3.0402134414339503,3.5776123788549823
11,1.418279592544958,2.160297791605196
12,2.3151375851493943,3.4327716839701923
13,3.5146005855638944,4.664129607049098
14,4.457492952242636,1.5037497085684532
15,0.9434667643632751,2.77456641973164
16,3.2504472730482585,5.116509671018101
17,1.8617553325059868,1.976873100614098
18,4.104187597852014,3.6080596236139524
19,3.3727280413519156,2.0364088236899685
20,2.520318565682545,2.94637973698318
21,5.022381574686231,4.054526513596991
22,5.830468700443055,4.986198978488937
23,2.1631772064641224,0.9628737148524549
24,2.6859376052824007,2.969112912849334
25,3.8085430275517624,5.814404342009057
26,3.541252487373126,5.545498440298148
27,4.650104725595403,4.040006661798487
28,3.4766417582556723,2.674850931525066
29,4.302071833391887,4.543606889464255
30,2.8812175961553628,4.576448482439979
31,6.283185307179586,5.019947163076512
32,1.390617110485985,1.9894934570968
33,5.844159220822912,3.0072182859762027
34,2.6803012427343615,2.3483277454480866
35,3.1878208173532268,3.4364687699935055
36,1.0445909673154472,2.9704612171193783
37,1.7635437492684198,1.1720390484307903
38,2.1782584635210656,1.7658721184127864
39,3.404359402150302,4.530359677452451
40,3.7421162014445093,3.1539661416004843
41,3.160559319415239,5.897256093616852
42,3.836620487387375,5.264018338386279
43,1.9109088902886462,2.3883525536928296
44,2.1615324173246573,2.5200333696891493
45,2.413150069725108,1.78647261014076
46,3.090588040217613,1.3905418627891526
47,2.8087917669374685,3.0288775399056975
48,3.9170724568203945,4.239951759651846
49,4.9429859663118405,3.6189938673225273
50,1.6052270197359324,2.0744606405024815
51,2.7735317784478983,4.003835796962029
52,0.6514419007273522,4.247263842524003
53,4.373513537855113,5.048185259845465
54,3.4463291476216615,3.3824826076943513
55,4.418324559149993,2.3974055057943127
56,2.199423130865244,1.4440453972162914
57,2.420740053840623,2.575814930597499
58,5.497413625045443,5.855344402444979
59,1.7203252150216,1.1468976109794295
60,1.8268468592335316,3.7835451181807827
61,2.0133421109837815,2.979223332618015
62,1.4193094083620088,3.1204507441745233
63,3.598528803793852,4.2185842966428515
64,2.9993802834298458,1.0554042979791003
65,4.599515834647358,2.8417169910925586
66,4.521160245113266,3.2252923880047457
67,1.7973900281334612,1.2198298152752571
68,3.2699399605008077,2.943770471374184
69,3.04779901045431,2.4378210056746026
70,3.2527311099585154,2.7330204574483457
71,2.027443654852994,2.857280790730384
72,3.1249550825946826,2.024964777007385
73,3.043686168509121,2.2943944654485664
74,2.784897590030539,0.0
75,3.6336605851733146,3.872125633274134
76,0.45398339866259574,1.5366849392486654
77,4.538353747725377,3.230858674139053
78,5.502529989729583,4.010493281831703
79,3.8505378929330156,3.925194343808038
80,1.8026522482743177,1.7206512138838637
81,3.8274517283352245,3.5343229799465576
82,4.696917890653756,4.007735733511154
83,2.9326262900111386,2.238987257439458
84,1.287297600203086,3.8904524197259356
85,2.397480756081743,2.1826050228414893
86,4.830822209597482,4.303890141220049
87,5.024285951172089,4.2675105430146765
88,5.87909849791316,5.490619701621213
89,3.3939703386005218,4.236246382629173
90,3.0196359725971296,2.0299691272362743
91,6.090091598001212,5.364190244683592
92,1.5951304024905755,2.1307162809807956
93,3.2825051441677826,4.789117711095269
94,4.949664147562979,3.5389677474718515
95,2.6807552943989066,1.5624852561564075
96,4.165889314827086,4.566737259010578
97,0.7343351010725847,2.6002693494966067
98,3.6001727238533907,3.874924900660688
99,4.868315471830112,4.91372325091084
100,3.7431285687957296,3.805978426389169
101,4.580374766876552,4.483622013129672
102,3.6254978440416052,2.2383479824824657
103,3.0906023576824073,4.873320256937801
104,1.8157389918134421,3.262751868112397
105,4.336984832918446,4.748232412051766
106,1.445086360340041,1.7929291415157975
107,4.151923322702769,2.7770362756625735
108,4.100002464180235,4.551166251759807
109,2.124174738470182,1.0151444441108683
110,5.179891911151031,3.2423876360425563
111,3.1735148422034447,2.215469686392488
112,1.833905560394759,3.8916993709365792
113,2.296068423239366,4.416054369292132
114,2.4195649407159694,2.7674288775139275
