,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1.0,0.014,0.0,0.005,0.011,0.024,0.592,0.0,0.263,0.001,0.009,0.398,0.001,0.138,0.003,0.851,0.002,0.007,0.658,0.823,0.047,0.645,0.001,0.0,0.701,0.002,0.002,0.008,0.013,0.16,0.001,0.362,0.002,0.008,0.831,0.002,0.004,0.739,0.851,0.022,0.006,0.002,0.001,0.025,0.011,0.007,0.02,0.013,0.0,0.683,0.695,0.001,0.075,0.0,0.003,0.005,0.0,0.125,0.0,0.01,0.005,0.561,0.0,0.005,0.085,0.054,0.005,0.001,0.009,0.321,0.921,0.104,0.889,0.003,0.0,0.45,0.007,0.092,0.001,0.0
1,0.014,1.0,0.248,0.277,0.361,0.758,0.004,0.533,0.381,0.005,0.855,0.221,0.084,0.662,0.357,0.03,0.003,0.025,0.102,0.033,0.406,0.094,0.424,0.045,0.08,0.478,0.036,0.049,0.003,0.597,0.002,0.315,0.007,0.309,0.009,0.015,0.003,0.045,0.033,0.574,0.854,0.494,0.011,0.46,0.476,0.407,0.425,0.444,0.361,0.113,0.044,0.001,0.102,0.026,0.002,0.26,0.327,0.567,0.004,0.481,0.011,0.141,0.01,0.095,0.389,0.508,0.32,0.067,0.337,0.336,0.014,0.693,0.008,0.181,0.014,0.233,0.294,0.54,0.345,0.06
2,0.0,0.248,1.0,0.781,0.542,0.401,0.0,0.437,0.067,0.057,0.46,0.017,0.612,0.133,0.698,0.004,0.017,0.071,0.009,0.004,0.183,0.016,0.908,0.388,0.004,0.57,0.117,0.14,0.025,0.128,0.025,0.058,0.118,0.39,0.0,0.113,0.04,0.006,0.003,0.501,0.353,0.818,0.045,0.424,0.782,0.336,0.489,0.499,0.774,0.006,0.005,0.038,0.009,0.295,0.014,0.653,0.959,0.124,0.009,0.679,0.068,0.009,0.035,0.172,0.165,0.329,0.577,0.154,0.575,0.023,0.002,0.182,0.002,0.805,0.046,0.022,0.901,0.253,0.948,0.573
3,0.005,0.277,0.781,1.0,0.799,0.54,0.007,0.358,0.135,0.042,0.426,0.073,0.361,0.213,0.851,0.01,0.012,0.058,0.04,0.022,0.446,0.04,0.7,0.226,0.032,0.46,0.105,0.185,0.033,0.197,0.036,0.087,0.141,0.61,0.002,0.144,0.037,0.015,0.022,0.717,0.373,0.856,0.037,0.709,0.837,0.636,0.825,0.797,0.838,0.027,0.025,0.045,0.019,0.123,0.019,0.582,0.712,0.202,0.03,0.635,0.09,0.044,0.031,0.142,0.356,0.559,0.845,0.151,0.853,0.094,0.003,0.296,0.005,0.58,0.048,0.06,0.804,0.362,0.742,0.313
4,0.011,0.361,0.542,0.799,1.0,0.733,0.004,0.306,0.239,0.022,0.422,0.144,0.252,0.27,0.646,0.012,0.005,0.026,0.083,0.026,0.75,0.038,0.487,0.153,0.065,0.377,0.053,0.105,0.011,0.288,0.013,0.156,0.049,0.539,0.007,0.036,0.012,0.04,0.028,0.863,0.482,0.767,0.023,0.852,0.851,0.715,0.831,0.834,0.692,0.041,0.028,0.008,0.056,0.043,0.005,0.334,0.464,0.384,0.017,0.411,0.039,0.09,0.02,0.066,0.376,0.613,0.944,0.057,0.984,0.177,0.016,0.458,0.006,0.299,0.029,0.086,0.493,0.411,0.548,0.245
5,0.024,0.758,0.401,0.54,0.733,1.0,0.005,0.441,0.487,0.019,0.717,0.289,0.154,0.608,0.475,0.039,0.001,0.037,0.127,0.048,0.775,0.08,0.483,0.084,0.111,0.407,0.044,0.064,0.003,0.608,0.003,0.339,0.015,0.427,0.018,0.02,0.006,0.071,0.051,0.88,0.72,0.688,0.016,0.84,0.725,0.607,0.779,0.765,0.548,0.112,0.065,0.006,0.14,0.027,0.002,0.274,0.357,0.713,0.003,0.549,0.015,0.18,0.007,0.098,0.513,0.833,0.625,0.032,0.697,0.361,0.021,0.833,0.013,0.242,0.006,0.226,0.442,0.65,0.451,0.105
6,0.592,0.004,0.0,0.007,0.004,0.005,1.0,0.0,0.071,0.004,0.002,0.168,0.0,0.047,0.003,0.675,0.003,0.002,0.278,0.579,0.017,0.44,0.003,0.001,0.354,0.0,0.002,0.002,0.02,0.055,0.0,0.117,0.004,0.002,0.72,0.005,0.003,0.354,0.595,0.015,0.003,0.0,0.0,0.013,0.0,0.003,0.005,0.003,0.001,0.282,0.588,0.003,0.03,0.0,0.003,0.002,0.001,0.035,0.004,0.005,0.003,0.222,0.001,0.005,0.05,0.012,0.002,0.0,0.004,0.106,0.645,0.026,0.666,0.004,0.0,0.173,0.005,0.043,0.001,0.0
7,0.0,0.533,0.437,0.358,0.306,0.441,0.0,1.0,0.082,0.012,0.783,0.024,0.281,0.181,0.455,0.001,0.009,0.006,0.015,0.0,0.157,0.015,0.645,0.118,0.002,0.813,0.034,0.061,0.002,0.159,0.006,0.052,0.018,0.329,0.0,0.021,0.01,0.009,0.002,0.397,0.771,0.566,0.013,0.252,0.502,0.405,0.337,0.328,0.467,0.011,0.013,0.005,0.032,0.147,0.001,0.434,0.548,0.12,0.005,0.469,0.023,0.013,0.009,0.07,0.134,0.302,0.313,0.064,0.278,0.05,0.0,0.231,0.0,0.35,0.017,0.034,0.424,0.221,0.622,0.235
8,0.263,0.381,0.067,0.135,0.239,0.487,0.071,0.082,1.0,0.007,0.214,0.763,0.008,0.761,0.085,0.304,0.001,0.035,0.629,0.375,0.551,0.406,0.099,0.008,0.585,0.079,0.021,0.016,0.001,0.798,0.0,0.832,0.008,0.145,0.175,0.004,0.001,0.431,0.339,0.386,0.25,0.168,0.006,0.46,0.217,0.214,0.304,0.309,0.096,0.539,0.34,0.003,0.276,0.002,0.001,0.046,0.058,0.884,0.002,0.195,0.001,0.67,0.005,0.039,0.503,0.527,0.177,0.014,0.269,0.877,0.252,0.833,0.168,0.043,0.002,0.687,0.096,0.543,0.057,0.01
9,0.001,0.005,0.057,0.042,0.022,0.019,0.004,0.012,0.007,1.0,0.014,0.006,0.092,0.012,0.057,0.002,0.46,0.552,0.003,0.004,0.01,0.01,0.055,0.084,0.002,0.012,0.533,0.495,0.06,0.013,0.049,0.015,0.232,0.024,0.001,0.229,0.813,0.008,0.003,0.048,0.011,0.036,0.091,0.025,0.039,0.01,0.052,0.051,0.069,0.002,0.006,0.34,0.0,0.042,0.201,0.057,0.041,0.011,0.073,0.038,0.244,0.008,0.748,0.499,0.026,0.03,0.027,0.498,0.042,0.003,0.005,0.015,0.0,0.072,0.047,0.009,0.051,0.026,0.056,0.088
10,0.009,0.855,0.46,0.426,0.422,0.717,0.002,0.783,0.214,0.014,1.0,0.108,0.185,0.455,0.475,0.016,0.004,0.035,0.036,0.012,0.328,0.048,0.669,0.093,0.028,0.759,0.037,0.06,0.003,0.395,0.004,0.172,0.016,0.345,0.003,0.019,0.006,0.025,0.016,0.62,0.9,0.71,0.016,0.495,0.639,0.524,0.522,0.534,0.533,0.035,0.026,0.007,0.044,0.054,0.004,0.429,0.532,0.344,0.002,0.603,0.016,0.04,0.007,0.085,0.331,0.55,0.42,0.067,0.42,0.145,0.0,0.561,0.001,0.314,0.007,0.116,0.474,0.451,0.59,0.122
11,0.398,0.221,0.017,0.073,0.144,0.289,0.168,0.024,0.763,0.006,0.108,1.0,0.0,0.622,0.057,0.525,0.001,0.015,0.7,0.509,0.458,0.677,0.031,0.001,0.716,0.024,0.004,0.011,0.006,0.671,0.0,0.844,0.01,0.076,0.368,0.013,0.006,0.588,0.526,0.239,0.137,0.083,0.0,0.275,0.09,0.141,0.202,0.211,0.03,0.779,0.591,0.003,0.147,0.001,0.007,0.031,0.018,0.676,0.002,0.113,0.006,0.933,0.003,0.03,0.519,0.376,0.08,0.008,0.143,0.94,0.346,0.551,0.302,0.014,0.0,0.883,0.042,0.571,0.014,0.001
12,0.001,0.084,0.612,0.361,0.252,0.154,0.0,0.281,0.008,0.092,0.185,0.0,1.0,0.041,0.325,0.0,0.027,0.051,0.001,0.0,0.08,0.001,0.513,0.897,0.0,0.349,0.088,0.097,0.022,0.023,0.023,0.007,0.098,0.151,0.0,0.077,0.049,0.001,0.0,0.183,0.129,0.337,0.06,0.144,0.377,0.164,0.204,0.211,0.379,0.0,0.0,0.048,0.012,0.583,0.016,0.311,0.502,0.018,0.002,0.222,0.044,0.0,0.042,0.119,0.04,0.097,0.341,0.137,0.256,0.01,0.0,0.066,0.002,0.589,0.043,0.002,0.371,0.06,0.587,0.982
13,0.138,0.662,0.133,0.213,0.27,0.608,0.047,0.181,0.761,0.012,0.455,0.622,0.041,1.0,0.184,0.203,0.001,0.059,0.389,0.174,0.511,0.41,0.224,0.015,0.321,0.211,0.041,0.039,0.004,0.821,0.001,0.824,0.013,0.204,0.092,0.019,0.007,0.309,0.188,0.521,0.458,0.274,0.007,0.506,0.303,0.267,0.428,0.408,0.207,0.461,0.311,0.005,0.185,0.006,0.001,0.136,0.137,0.776,0.002,0.381,0.017,0.523,0.006,0.064,0.58,0.657,0.176,0.034,0.27,0.764,0.132,0.866,0.096,0.101,0.01,0.703,0.226,0.681,0.147,0.028
14,0.003,0.357,0.698,0.851,0.646,0.475,0.003,0.455,0.085,0.057,0.475,0.057,0.325,0.184,1.0,0.003,0.022,0.059,0.024,0.004,0.369,0.015,0.618,0.21,0.01,0.537,0.132,0.176,0.023,0.147,0.048,0.067,0.127,0.829,0.006,0.115,0.032,0.005,0.006,0.566,0.473,0.796,0.109,0.57,0.749,0.67,0.709,0.692,0.85,0.023,0.014,0.024,0.027,0.18,0.019,0.73,0.647,0.148,0.032,0.554,0.094,0.021,0.032,0.178,0.243,0.453,0.723,0.168,0.652,0.076,0.002,0.27,0.001,0.538,0.107,0.047,0.718,0.296,0.692,0.301
15,0.851,0.03,0.004,0.01,0.012,0.039,0.675,0.001,0.304,0.002,0.016,0.525,0.0,0.203,0.003,1.0,0.001,0.008,0.728,0.914,0.092,0.79,0.003,0.0,0.788,0.005,0.001,0.011,0.016,0.23,0.003,0.439,0.011,0.018,0.848,0.011,0.005,0.813,0.903,0.038,0.024,0.005,0.0,0.041,0.015,0.012,0.028,0.042,0.008,0.673,0.877,0.005,0.037,0.0,0.003,0.01,0.003,0.148,0.005,0.039,0.006,0.626,0.003,0.007,0.171,0.08,0.013,0.002,0.028,0.383,0.853,0.111,0.866,0.004,0.0,0.508,0.011,0.174,0.004,0.002
16,0.002,0.003,0.017,0.012,0.005,0.001,0.003,0.009,0.001,0.46,0.004,0.001,0.027,0.001,0.022,0.001,1.0,0.123,0.003,0.001,0.001,0.004,0.014,0.041,0.0,0.003,0.125,0.275,0.253,0.003,0.132,0.002,0.386,0.011,0.0,0.407,0.745,0.002,0.001,0.006,0.004,0.009,0.077,0.003,0.014,0.002,0.015,0.011,0.012,0.001,0.001,0.69,0.0,0.052,0.535,0.034,0.011,0.002,0.111,0.022,0.446,0.002,0.557,0.15,0.01,0.004,0.007,0.18,0.013,0.001,0.002,0.004,0.0,0.028,0.056,0.006,0.02,0.007,0.014,0.033
17,0.007,0.025,0.071,0.058,0.026,0.037,0.002,0.006,0.035,0.552,0.035,0.015,0.051,0.059,0.059,0.008,0.123,1.0,0.021,0.006,0.033,0.021,0.058,0.035,0.016,0.021,0.852,0.305,0.043,0.043,0.044,0.053,0.084,0.026,0.01,0.068,0.289,0.026,0.003,0.065,0.019,0.064,0.127,0.041,0.079,0.023,0.082,0.07,0.075,0.015,0.02,0.09,0.001,0.012,0.07,0.067,0.054,0.026,0.048,0.091,0.108,0.013,0.247,0.473,0.056,0.074,0.048,0.423,0.058,0.03,0.006,0.037,0.009,0.059,0.087,0.045,0.076,0.064,0.084,0.035
18,0.658,0.102,0.009,0.04,0.083,0.127,0.278,0.015,0.629,0.003,0.036,0.7,0.001,0.389,0.024,0.728,0.003,0.021,1.0,0.847,0.232,0.651,0.014,0.001,0.947,0.016,0.005,0.018,0.009,0.499,0.001,0.662,0.005,0.039,0.503,0.005,0.002,0.793,0.822,0.117,0.062,0.028,0.002,0.126,0.049,0.052,0.095,0.095,0.023,0.758,0.637,0.001,0.155,0.0,0.0,0.009,0.009,0.42,0.001,0.065,0.009,0.82,0.005,0.018,0.294,0.215,0.031,0.005,0.07,0.645,0.562,0.324,0.591,0.009,0.0,0.657,0.021,0.289,0.004,0.003
19,0.823,0.033,0.004,0.022,0.026,0.048,0.579,0.0,0.375,0.004,0.012,0.509,0.0,0.174,0.004,0.914,0.001,0.006,0.847,1.0,0.087,0.689,0.003,0.0,0.897,0.003,0.003,0.009,0.009,0.241,0.0,0.488,0.004,0.008,0.82,0.006,0.001,0.805,1.0,0.058,0.028,0.009,0.0,0.047,0.015,0.015,0.031,0.037,0.004,0.696,0.785,0.0,0.086,0.0,0.001,0.006,0.003,0.188,0.005,0.02,0.005,0.678,0.006,0.01,0.165,0.089,0.01,0.003,0.033,0.444,0.83,0.147,0.875,0.005,0.0,0.498,0.005,0.17,0.004,0.0
20,0.047,0.406,0.183,0.446,0.75,0.775,0.017,0.157,0.551,0.01,0.328,0.458,0.08,0.511,0.369,0.092,0.001,0.033,0.232,0.087,1.0,0.174,0.225,0.037,0.227,0.193,0.031,0.054,0.009,0.602,0.008,0.443,0.025,0.397,0.059,0.022,0.01,0.129,0.111,0.813,0.448,0.44,0.01,0.852,0.521,0.642,0.758,0.747,0.334,0.182,0.125,0.005,0.128,0.009,0.002,0.15,0.175,0.72,0.008,0.334,0.03,0.312,0.013,0.052,0.707,0.791,0.589,0.029,0.718,0.49,0.054,0.718,0.053,0.124,0.009,0.34,0.247,0.677,0.2,0.05
21,0.645,0.094,0.016,0.04,0.038,0.08,0.44,0.015,0.406,0.01,0.048,0.677,0.001,0.41,0.015,0.79,0.004,0.021,0.651,0.689,0.174,1.0,0.02,0.001,0.683,0.011,0.008,0.023,0.013,0.418,0.003,0.662,0.014,0.033,0.612,0.018,0.005,0.817,0.718,0.098,0.05,0.025,0.002,0.117,0.036,0.035,0.09,0.087,0.015,0.851,0.93,0.013,0.037,0.0,0.011,0.016,0.012,0.308,0.001,0.085,0.015,0.784,0.005,0.029,0.358,0.192,0.023,0.013,0.045,0.574,0.634,0.225,0.491,0.017,0.0,0.763,0.029,0.335,0.013,0.004
22,0.001,0.424,0.908,0.7,0.487,0.483,0.003,0.645,0.099,0.055,0.669,0.031,0.513,0.224,0.618,0.003,0.014,0.058,0.014,0.003,0.225,0.02,1.0,0.299,0.007,0.756,0.111,0.089,0.022,0.195,0.02,0.075,0.081,0.359,0.001,0.096,0.033,0.01,0.009,0.541,0.538,0.873,0.037,0.437,0.798,0.373,0.481,0.464,0.671,0.012,0.008,0.04,0.022,0.256,0.01,0.716,0.959,0.155,0.01,0.795,0.057,0.02,0.019,0.134,0.221,0.414,0.498,0.124,0.494,0.044,0.002,0.281,0.002,0.766,0.028,0.039,0.848,0.316,0.937,0.458
23,0.0,0.045,0.388,0.226,0.153,0.084,0.001,0.118,0.008,0.084,0.093,0.001,0.897,0.015,0.21,0.0,0.041,0.035,0.001,0.0,0.037,0.001,0.299,1.0,0.0,0.213,0.059,0.078,0.028,0.02,0.022,0.008,0.093,0.094,0.0,0.101,0.049,0.003,0.0,0.12,0.082,0.209,0.051,0.076,0.19,0.096,0.116,0.11,0.225,0.0,0.0,0.06,0.004,0.734,0.009,0.242,0.323,0.02,0.006,0.14,0.04,0.001,0.047,0.084,0.016,0.044,0.206,0.079,0.162,0.0,0.0,0.029,0.0,0.462,0.06,0.003,0.194,0.05,0.351,0.938
24,0.701,0.08,0.004,0.032,0.065,0.111,0.354,0.002,0.585,0.002,0.028,0.716,0.0,0.321,0.01,0.788,0.0,0.016,0.947,0.897,0.227,0.683,0.007,0.0,1.0,0.011,0.002,0.011,0.006,0.38,0.002,0.613,0.007,0.035,0.595,0.01,0.001,0.774,0.896,0.098,0.035,0.034,0.002,0.131,0.045,0.044,0.085,0.087,0.013,0.835,0.677,0.005,0.154,0.0,0.001,0.006,0.007,0.398,0.003,0.042,0.007,0.832,0.002,0.013,0.285,0.201,0.028,0.006,0.073,0.628,0.669,0.307,0.65,0.01,0.0,0.649,0.024,0.246,0.003,0.002
25,0.002,0.478,0.57,0.46,0.377,0.407,0.0,0.813,0.079,0.012,0.759,0.024,0.349,0.211,0.537,0.005,0.003,0.021,0.016,0.003,0.193,0.011,0.756,0.213,0.011,1.0,0.021,0.051,0.007,0.147,0.005,0.058,0.02,0.374,0.001,0.026,0.013,0.008,0.001,0.471,0.668,0.713,0.014,0.348,0.589,0.487,0.392,0.383,0.502,0.007,0.012,0.001,0.024,0.232,0.001,0.581,0.699,0.126,0.006,0.56,0.022,0.021,0.004,0.077,0.147,0.323,0.406,0.072,0.36,0.05,0.001,0.25,0.0,0.448,0.024,0.033,0.547,0.252,0.729,0.326
26,0.002,0.036,0.117,0.105,0.053,0.044,0.002,0.034,0.021,0.533,0.037,0.004,0.088,0.041,0.132,0.001,0.125,0.852,0.005,0.003,0.031,0.008,0.111,0.059,0.002,0.021,1.0,0.353,0.043,0.02,0.047,0.022,0.103,0.049,0.004,0.1,0.296,0.006,0.001,0.067,0.016,0.105,0.207,0.054,0.113,0.039,0.088,0.087,0.123,0.013,0.009,0.096,0.001,0.049,0.045,0.141,0.115,0.021,0.059,0.085,0.141,0.015,0.229,0.572,0.058,0.063,0.065,0.607,0.069,0.01,0.01,0.052,0.002,0.115,0.133,0.02,0.127,0.052,0.148,0.093
27,0.008,0.049,0.14,0.185,0.105,0.064,0.002,0.061,0.016,0.495,0.06,0.011,0.097,0.039,0.176,0.011,0.275,0.305,0.018,0.009,0.054,0.023,0.089,0.078,0.011,0.051,0.353,1.0,0.067,0.029,0.076,0.025,0.335,0.122,0.004,0.317,0.477,0.014,0.007,0.118,0.054,0.121,0.192,0.087,0.126,0.077,0.202,0.199,0.214,0.022,0.017,0.266,0.001,0.055,0.153,0.166,0.108,0.027,0.146,0.106,0.58,0.013,0.491,0.689,0.092,0.112,0.119,0.747,0.101,0.016,0.005,0.035,0.003,0.098,0.147,0.03,0.145,0.088,0.141,0.076
28,0.013,0.003,0.025,0.033,0.011,0.003,0.02,0.002,0.001,0.06,0.003,0.006,0.022,0.004,0.023,0.016,0.253,0.043,0.009,0.009,0.009,0.013,0.022,0.028,0.006,0.007,0.043,0.067,1.0,0.001,0.613,0.006,0.436,0.024,0.013,0.444,0.142,0.01,0.011,0.016,0.001,0.016,0.089,0.013,0.009,0.01,0.019,0.011,0.008,0.008,0.017,0.327,0.0,0.016,0.531,0.054,0.027,0.008,0.261,0.041,0.191,0.009,0.118,0.039,0.013,0.009,0.013,0.04,0.021,0.006,0.014,0.01,0.013,0.05,0.113,0.009,0.04,0.018,0.022,0.017
29,0.16,0.597,0.128,0.197,0.288,0.608,0.055,0.159,0.798,0.013,0.395,0.671,0.023,0.821,0.147,0.23,0.003,0.043,0.499,0.241,0.602,0.418,0.195,0.02,0.38,0.147,0.02,0.029,0.001,1.0,0.002,0.773,0.018,0.176,0.099,0.011,0.009,0.328,0.246,0.521,0.432,0.285,0.003,0.53,0.298,0.265,0.386,0.414,0.171,0.418,0.312,0.006,0.134,0.005,0.004,0.103,0.132,0.87,0.002,0.362,0.015,0.554,0.016,0.044,0.678,0.674,0.207,0.027,0.324,0.724,0.13,0.887,0.109,0.095,0.002,0.648,0.19,0.786,0.137,0.02
30,0.001,0.002,0.025,0.036,0.013,0.003,0.0,0.006,0.0,0.049,0.004,0.0,0.023,0.001,0.048,0.003,0.132,0.044,0.001,0.0,0.008,0.003,0.02,0.022,0.002,0.005,0.047,0.076,0.613,0.002,1.0,0.002,0.275,0.032,0.002,0.256,0.072,0.0,0.003,0.01,0.002,0.024,0.366,0.01,0.017,0.013,0.019,0.022,0.008,0.003,0.001,0.132,0.005,0.034,0.241,0.075,0.023,0.003,0.66,0.025,0.2,0.001,0.061,0.043,0.005,0.009,0.01,0.056,0.013,0.0,0.002,0.002,0.0,0.037,0.43,0.002,0.039,0.005,0.014,0.017
