,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1.0,0.071,0.033,0.138,0.165,0.097,0.562,0.016,0.423,0.014,0.039,0.579,0.015,0.301,0.037,0.899,0.005,0.037,0.748,0.92,0.35,0.769,0.035,0.011,0.815,0.01,0.016,0.042,0.041,0.32,0.014,0.535,0.022,0.068,0.878,0.033,0.003,0.861,0.923,0.191,0.058,0.073,0.001,0.236,0.106,0.125,0.147,0.118,0.042,0.756,0.83,0.009,0.11,0.004,0.023,0.018,0.038,0.266,0.015,0.099,0.021,0.676,0.01,0.019,0.3,0.188,0.12,0.005,0.187,0.545,0.942,0.212,0.883,0.033,0.002,0.548,0.043,0.301,0.022,0.028
1,0.071,1.0,0.252,0.356,0.609,0.86,0.013,0.654,0.362,0.193,0.91,0.303,0.175,0.599,0.292,0.068,0.087,0.069,0.15,0.052,0.476,0.202,0.321,0.1,0.106,0.699,0.147,0.361,0.012,0.649,0.011,0.349,0.167,0.239,0.019,0.14,0.161,0.095,0.067,0.623,0.874,0.576,0.064,0.316,0.653,0.462,0.596,0.584,0.474,0.18,0.134,0.154,0.169,0.019,0.075,0.188,0.25,0.588,0.013,0.409,0.131,0.216,0.145,0.391,0.527,0.415,0.621,0.232,0.45,0.321,0.031,0.715,0.025,0.111,0.01,0.293,0.234,0.599,0.312,0.151
2,0.033,0.252,1.0,0.833,0.446,0.24,0.004,0.309,0.077,0.091,0.304,0.107,0.819,0.19,0.492,0.024,0.084,0.023,0.036,0.027,0.223,0.074,0.942,0.649,0.03,0.248,0.026,0.097,0.03,0.224,0.029,0.15,0.265,0.331,0.017,0.259,0.067,0.073,0.031,0.529,0.281,0.65,0.007,0.432,0.605,0.344,0.5,0.49,0.752,0.075,0.036,0.194,0.026,0.378,0.063,0.681,0.962,0.168,0.007,0.623,0.149,0.07,0.077,0.048,0.314,0.331,0.488,0.062,0.59,0.072,0.032,0.215,0.009,0.85,0.041,0.141,0.886,0.371,0.943,0.774
3,0.138,0.356,0.833,1.0,0.701,0.413,0.014,0.335,0.196,0.088,0.387,0.251,0.662,0.338,0.697,0.082,0.065,0.03,0.115,0.091,0.523,0.184,0.795,0.514,0.116,0.296,0.051,0.135,0.026,0.342,0.035,0.266,0.231,0.534,0.063,0.215,0.077,0.139,0.112,0.772,0.47,0.78,0.017,0.758,0.759,0.708,0.784,0.809,0.82,0.195,0.127,0.126,0.076,0.218,0.031,0.63,0.776,0.304,0.015,0.682,0.137,0.186,0.083,0.066,0.555,0.549,0.747,0.083,0.868,0.207,0.103,0.39,0.058,0.649,0.05,0.254,0.804,0.558,0.845,0.631
4,0.165,0.609,0.446,0.701,1.0,0.81,0.05,0.392,0.478,0.064,0.586,0.48,0.339,0.524,0.446,0.181,0.034,0.036,0.308,0.185,0.832,0.267,0.486,0.239,0.279,0.423,0.033,0.175,0.017,0.628,0.006,0.499,0.168,0.419,0.102,0.153,0.058,0.24,0.22,0.899,0.656,0.794,0.021,0.688,0.866,0.79,0.853,0.844,0.614,0.343,0.217,0.11,0.2,0.093,0.038,0.339,0.417,0.724,0.008,0.47,0.101,0.406,0.066,0.096,0.713,0.613,0.948,0.076,0.879,0.461,0.141,0.712,0.109,0.266,0.014,0.432,0.425,0.729,0.45,0.342
5,0.097,0.86,0.24,0.413,0.81,1.0,0.034,0.469,0.589,0.054,0.741,0.428,0.182,0.647,0.268,0.11,0.027,0.025,0.242,0.116,0.638,0.247,0.317,0.108,0.187,0.53,0.044,0.18,0.011,0.753,0.002,0.448,0.126,0.209,0.04,0.117,0.041,0.152,0.13,0.711,0.731,0.664,0.016,0.463,0.734,0.532,0.666,0.635,0.373,0.269,0.186,0.089,0.238,0.018,0.049,0.165,0.24,0.814,0.001,0.393,0.078,0.34,0.051,0.177,0.649,0.547,0.761,0.091,0.58,0.426,0.051,0.865,0.052,0.147,0.006,0.381,0.263,0.725,0.315,0.164
6,0.562,0.013,0.004,0.014,0.05,0.034,1.0,0.004,0.177,0.005,0.012,0.225,0.0,0.108,0.007,0.76,0.008,0.032,0.389,0.581,0.101,0.474,0.002,0.0,0.447,0.007,0.012,0.02,0.04,0.122,0.005,0.208,0.017,0.008,0.726,0.02,0.017,0.387,0.591,0.057,0.011,0.015,0.003,0.063,0.015,0.018,0.02,0.027,0.003,0.314,0.624,0.015,0.077,0.0,0.024,0.002,0.004,0.089,0.013,0.024,0.01,0.293,0.01,0.009,0.093,0.065,0.023,0.004,0.053,0.216,0.649,0.094,0.676,0.002,0.001,0.219,0.008,0.078,0.003,0.002
7,0.016,0.654,0.309,0.335,0.392,0.469,0.004,1.0,0.108,0.285,0.801,0.077,0.295,0.243,0.473,0.017,0.225,0.1,0.036,0.006,0.154,0.053,0.415,0.167,0.021,0.797,0.203,0.519,0.02,0.244,0.026,0.105,0.265,0.336,0.006,0.302,0.302,0.027,0.012,0.404,0.818,0.622,0.171,0.193,0.591,0.342,0.445,0.444,0.551,0.041,0.03,0.283,0.041,0.19,0.117,0.409,0.333,0.192,0.025,0.446,0.336,0.049,0.215,0.322,0.258,0.246,0.475,0.542,0.341,0.078,0.01,0.284,0.005,0.207,0.123,0.089,0.336,0.32,0.446,0.259
8,0.423,0.362,0.077,0.196,0.478,0.589,0.177,0.108,1.0,0.023,0.242,0.839,0.05,0.689,0.062,0.447,0.012,0.052,0.763,0.514,0.688,0.582,0.117,0.033,0.729,0.123,0.03,0.091,0.014,0.855,0.008,0.837,0.058,0.12,0.311,0.046,0.021,0.56,0.549,0.457,0.27,0.294,0.007,0.358,0.344,0.259,0.33,0.359,0.105,0.738,0.527,0.026,0.376,0.006,0.019,0.063,0.108,0.878,0.003,0.18,0.019,0.842,0.026,0.081,0.593,0.366,0.364,0.024,0.358,0.89,0.351,0.835,0.276,0.046,0.001,0.751,0.126,0.618,0.085,0.055
9,0.014,0.193,0.091,0.088,0.064,0.054,0.005,0.285,0.023,1.0,0.24,0.051,0.08,0.168,0.105,0.007,0.523,0.747,0.006,0.011,0.047,0.057,0.11,0.059,0.009,0.227,0.816,0.586,0.08,0.057,0.035,0.064,0.246,0.053,0.015,0.262,0.855,0.028,0.01,0.106,0.194,0.119,0.172,0.05,0.103,0.089,0.122,0.144,0.176,0.048,0.044,0.358,0.003,0.038,0.231,0.076,0.071,0.036,0.061,0.12,0.263,0.026,0.818,0.592,0.098,0.069,0.095,0.704,0.098,0.057,0.013,0.06,0.002,0.027,0.078,0.096,0.081,0.111,0.13,0.072
