,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0,0.636,0.364,0.767,0.273,0.116,0.22,0.498,0.388,0.054,0.119,0.015,0.685,0.074,0.997,0.827,0.337,0.211,0.203,0.507,0.123,0.63,0.757,0.771,0.066,0.997,0.072,0.598,0.323,0.346
1,0.636,1.0,0.045,0.984,0.032,0.014,0.022,0.091,0.894,0.332,0.517,0.2,0.208,0.001,0.692,0.959,0.851,0.016,0.709,0.122,0.598,0.162,0.982,0.258,0.422,0.576,0.452,0.996,0.835,0.867
2,0.364,0.045,1.0,0.09,0.99,0.859,0.955,0.96,0.015,0.0,0.0,0.0,0.817,0.72,0.311,0.108,0.01,0.954,0.001,0.941,0.002,0.881,0.078,0.771,0.0,0.372,0.0,0.044,0.01,0.008
3,0.767,0.984,0.09,1.0,0.05,0.007,0.026,0.137,0.825,0.272,0.424,0.147,0.258,0.009,0.774,0.998,0.754,0.02,0.609,0.15,0.528,0.23,0.998,0.313,0.313,0.706,0.37,0.979,0.741,0.793
4,0.273,0.032,0.99,0.05,1.0,0.901,0.988,0.936,0.005,0.0,0.001,0.0,0.762,0.817,0.251,0.083,0.004,0.977,0.001,0.918,0.0,0.829,0.074,0.693,0.0,0.323,0.0,0.031,0.003,0.01
5,0.116,0.014,0.859,0.007,0.901,1.0,0.965,0.712,0.002,0.0,0.0,0.0,0.5,0.976,0.13,0.028,0.0,0.974,0.001,0.707,0.0,0.563,0.013,0.459,0.0,0.139,0.0,0.005,0.0,0.0
6,0.22,0.022,0.955,0.026,0.988,0.965,1.0,0.859,0.001,0.0,0.0,0.0,0.669,0.878,0.168,0.046,0.003,0.998,0.0,0.832,0.0,0.735,0.053,0.622,0.0,0.248,0.0,0.024,0.005,0.003
7,0.498,0.091,0.96,0.137,0.936,0.712,0.859,1.0,0.023,0.002,0.003,0.0,0.948,0.576,0.492,0.178,0.021,0.854,0.01,1.0,0.006,0.969,0.151,0.904,0.003,0.534,0.001,0.091,0.017,0.023
8,0.388,0.894,0.015,0.825,0.005,0.002,0.001,0.023,1.0,0.607,0.779,0.45,0.071,0.0,0.442,0.77,0.995,0.005,0.92,0.042,0.856,0.058,0.792,0.094,0.679,0.347,0.726,0.939,0.992,0.998
9,0.054,0.332,0.0,0.272,0.0,0.0,0.0,0.002,0.607,1.0,0.959,0.951,0.0,0.0,0.056,0.196,0.686,0.0,0.829,0.0,0.913,0.002,0.271,0.003,0.993,0.031,0.989,0.372,0.721,0.634
