,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.0,0.008,0.111,0.004,0.183,0.975,0.004,0.001,0.0,0.003,0.0,0.451,0.89,0.489,0.001,0.0,0.686,0.0,0.838,0.152,0.005,0.001,0.0,0.001,0.85,0.975,0.96,0.001,0.003,0.294,0.002,0.0,0.008,0.342,0.006,0.997,0.001,0.594,0.002,0.048,0.509,0.095,0.002,0.0,0.643,0.001,0.57,0.0,0.0,0.0
1,0.008,1.0,0.805,0.128,0.001,0.005,0.073,0.055,0.001,0.564,0.005,0.357,0.065,0.002,0.043,0.027,0.004,0.036,0.099,0.775,0.345,0.003,0.134,0.003,0.0,0.029,0.001,0.98,0.279,0.599,0.783,0.943,0.517,0.48,0.399,0.009,0.116,0.252,0.734,0.959,0.296,0.862,0.003,0.953,0.206,0.002,0.002,0.002,0.01,0.002
2,0.111,0.805,1.0,0.019,0.002,0.067,0.007,0.011,0.0,0.192,0.0,0.755,0.301,0.008,0.003,0.004,0.019,0.002,0.374,1.0,0.063,0.0,0.021,0.001,0.026,0.203,0.069,0.704,0.065,0.893,0.377,0.585,0.188,0.874,0.141,0.077,0.013,0.629,0.332,0.957,0.669,0.996,0.0,0.637,0.563,0.0,0.01,0.0,0.002,0.002
3,0.004,0.128,0.019,1.0,0.0,0.002,0.917,0.878,0.11,0.648,0.197,0.0,0.004,0.001,0.809,0.59,0.0,0.628,0.003,0.008,0.889,0.163,0.993,0.09,0.002,0.005,0.0,0.202,0.909,0.001,0.442,0.287,0.714,0.0,0.798,0.002,0.987,0.003,0.499,0.065,0.003,0.028,0.067,0.256,0.002,0.041,0.0,0.081,0.247,0.03
4,0.183,0.001,0.002,0.0,1.0,0.252,0.001,0.0,0.0,0.0,0.0,0.017,0.061,0.78,0.0,0.0,0.649,0.0,0.062,0.007,0.0,0.0,0.0,0.0,0.476,0.158,0.34,0.002,0.0,0.006,0.004,0.001,0.003,0.011,0.001,0.232,0.0,0.024,0.007,0.004,0.018,0.005,0.0,0.002,0.029,0.0,0.733,0.0,0.0,0.0
5,0.975,0.005,0.067,0.002,0.252,1.0,0.001,0.002,0.0,0.007,0.0,0.323,0.76,0.601,0.0,0.002,0.791,0.0,0.709,0.112,0.003,0.0,0.002,0.001,0.933,0.914,0.994,0.001,0.001,0.192,0.0,0.0,0.001,0.249,0.003,0.991,0.001,0.467,0.0,0.023,0.41,0.042,0.002,0.0,0.541,0.0,0.681,0.0,0.0,0.001
6,0.004,0.073,0.007,0.917,0.001,0.001,1.0,0.997,0.194,0.382,0.392,0.0,0.0,0.0,0.973,0.84,0.001,0.89,0.001,0.001,0.669,0.279,0.953,0.194,0.001,0.002,0.001,0.09,0.711,0.0,0.258,0.158,0.46,0.0,0.586,0.002,0.964,0.001,0.312,0.033,0.0,0.008,0.137,0.124,0.0,0.081,0.002,0.15,0.47,0.073
7,0.001,0.055,0.011,0.878,0.0,0.002,0.997,1.0,0.252,0.387,0.403,0.0,0.003,0.0,0.98,0.868,0.001,0.908,0.001,0.003,0.606,0.267,0.903,0.221,0.0,0.002,0.004,0.097,0.655,0.0,0.223,0.135,0.429,0.0,0.535,0.002,0.95,0.002,0.277,0.026,0.0,0.007,0.181,0.1,0.001,0.09,0.0,0.186,0.524,0.096
8,0.0,0.001,0.0,0.11,0.0,0.0,0.194,0.252,1.0,0.014,0.932,0.001,0.0,0.001,0.312,0.507,0.0,0.451,0.0,0.0,0.039,0.996,0.141,0.992,0.001,0.0,0.0,0.001,0.047,0.0,0.016,0.007,0.021,0.0,0.029,0.0,0.145,0.0,0.012,0.003,0.0,0.0,0.966,0.004,0.0,0.851,0.0,0.992,0.876,0.797
9,0.003,0.564,0.192,0.648,0.0,0.007,0.382,0.387,0.014,1.0,0.044,0.019,0.001,0.0,0.316,0.165,0.0,0.201,0.002,0.182,0.908,0.026,0.604,0.013,0.0,0.005,0.003,0.688,0.891,0.063,0.951,0.829,0.995,0.035,0.966,0.002,0.56,0.004,0.97,0.34,0.002,0.272,0.015,0.74,0.002,0.004,0.0,0.013,0.065,0.006
