,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,0.092,0.132,0.255,0.158,0.169,0.222,0.0,0.169,0.0,0.03,0.012,0.014,0.006,0.001,0.228,0.004,0.113,0.072,0.005
1,0.092,1.0,0.024,0.003,0.05,0.004,0.035,0.108,0.0,0.054,0.226,0.085,0.006,0.205,0.011,0.002,0.0,0.058,0.003,0.039
2,0.132,0.024,1.0,0.066,0.082,0.011,0.215,0.0,0.214,0.0,0.012,0.013,0.06,0.0,0.01,0.188,0.004,0.006,0.281,0.12
3,0.255,0.003,0.066,1.0,0.014,0.211,0.17,0.002,0.005,0.001,0.0,0.135,0.0,0.008,0.059,0.121,0.002,0.232,0.029,0.074
4,0.158,0.05,0.082,0.014,1.0,0.001,0.257,0.011,0.002,0.04,0.0,0.0,0.103,0.0,0.133,0.128,0.11,0.0,0.186,0.0
5,0.169,0.004,0.011,0.211,0.001,1.0,0.01,0.002,0.163,0.0,0.003,0.044,0.0,0.085,0.078,0.005,0.054,0.808,0.0,0.06
6,0.222,0.035,0.215,0.17,0.257,0.01,1.0,0.0,0.136,0.0,0.004,0.118,0.023,0.0,0.054,0.83,0.119,0.005,0.04,0.042
7,0.0,0.108,0.0,0.002,0.011,0.002,0.0,1.0,0.0,0.141,0.194,0.01,0.165,0.282,0.043,0.0,0.0,0.1,0.013,0.018
8,0.169,0.0,0.214,0.005,0.002,0.163,0.136,0.0,1.0,0.0,0.003,0.071,0.006,0.092,0.003,0.145,0.079,0.074,0.014,0.133
9,0.0,0.054,0.0,0.001,0.04,0.0,0.0,0.141,0.0,1.0,0.009,0.007,0.01,0.015,0.006,0.0,0.0,0.007,0.134,0.15
10,0.03,0.226,0.012,0.0,0.0,0.003,0.004,0.194,0.003,0.009,1.0,0.078,0.19,0.826,0.058,0.0,0.0,0.111,0.0,0.115
11,0.012,0.085,0.013,0.135,0.0,0.044,0.118,0.01,0.071,0.007,0.078,1.0,0.004,0.135,0.003,0.273,0.007,0.01,0.0,0.221
12,0.014,0.006,0.06,0.0,0.103,0.0,0.023,0.165,0.006,0.01,0.19,0.004,1.0,0.065,0.019,0.001,0.024,0.009,0.066,0.006
13,0.006,0.205,0.0,0.008,0.0,0.085,0.0,0.282,0.092,0.015,0.826,0.135,0.065,1.0,0.027,0.011,0.0,0.002,0.0,0.205
14,0.001,0.011,0.01,0.059,0.133,0.078,0.054,0.043,0.003,0.006,0.058,0.003,0.019,0.027,1.0,0.012,0.263,0.141,0.003,0.0
15,0.228,0.002,0.188,0.121,0.128,0.005,0.83,0.0,0.145,0.0,0.0,0.273,0.001,0.011,0.012,1.0,0.157,0.0,0.032,0.088
16,0.004,0.0,0.004,0.002,0.11,0.054,0.119,0.0,0.079,0.0,0.0,0.007,0.024,0.0,0.263,0.157,1.0,0.08,0.008,0.0
17,0.113,0.058,0.006,0.232,0.0,0.808,0.005,0.1,0.074,0.007,0.111,0.01,0.009,0.002,0.141,0.0,0.08,1.0,0.003,0.01
18,0.072,0.003,0.281,0.029,0.186,0.0,0.04,0.013,0.014,0.134,0.0,0.0,0.066,0.0,0.003,0.032,0.008,0.003,1.0,0.0
19,0.005,0.039,0.12,0.074,0.0,0.06,0.042,0.018,0.133,0.15,0.115,0.221,0.006,0.205,0.0,0.088,0.0,0.01,0.0,1.0
