,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1.0,0.093,0.67,0.039,0.104,0.956,0.014,0.046,0.958,0.001,0.081,0.288,0.47,0.077,0.667,0.782,0.073,0.778,0.007,0.017,0.011,0.09,0.08,0.055,0.018,0.105,0.004,0.096,0.68,0.146,0.361,0.125,0.12,0.765,0.086,0.745,0.042,0.006,0.018,0.009,0.063,0.836,0.721,0.122,0.0,0.632,0.047,0.815,0.012,0.092,0.194,0.058,0.759,0.007,0.889,0.005,0.049,0.042,0.335,0.146,0.927,0.137,0.023,0.029,0.032,0.762,0.738,0.036,0.523,0.118,0.227,0.174,0.072,0.039,0.073,0.158,0.063,0.76,0.071,0.767
1,0.093,1.0,0.081,0.191,0.173,0.064,0.104,0.071,0.083,0.082,0.544,0.106,0.209,0.187,0.262,0.112,0.107,0.066,0.055,0.12,0.141,0.12,0.209,0.033,0.086,0.172,0.099,0.201,0.199,0.165,0.142,0.157,0.167,0.065,0.203,0.199,0.191,0.158,0.058,0.085,0.165,0.113,0.044,0.134,0.039,0.267,0.135,0.043,0.078,0.459,0.311,0.076,0.081,0.018,0.122,0.055,0.188,0.168,0.085,0.192,0.09,0.071,0.137,0.012,0.136,0.148,0.119,0.058,0.303,0.388,0.102,0.129,0.331,0.158,0.109,0.407,0.214,0.166,0.117,0.086
2,0.67,0.081,1.0,0.125,0.089,0.517,0.027,0.043,0.533,0.01,0.02,0.476,0.67,0.073,0.683,0.827,0.072,0.39,0.005,0.019,0.018,0.099,0.154,0.021,0.011,0.102,0.007,0.42,0.604,0.16,0.701,0.121,0.131,0.405,0.07,0.578,0.05,0.006,0.005,0.014,0.02,0.801,0.398,0.12,0.007,0.648,0.072,0.485,0.002,0.108,0.309,0.082,0.472,0.005,0.432,0.005,0.048,0.035,0.42,0.152,0.694,0.235,0.046,0.021,0.047,0.823,0.852,0.026,0.38,0.182,0.398,0.153,0.106,0.034,0.06,0.125,0.047,0.84,0.071,0.627
3,0.039,0.191,0.125,1.0,0.075,0.014,0.023,0.008,0.022,0.019,0.155,0.155,0.039,0.154,0.086,0.067,0.021,0.014,0.009,0.018,0.036,0.021,0.056,0.009,0.015,0.263,0.01,0.091,0.052,0.04,0.091,0.064,0.042,0.021,0.12,0.062,0.092,0.017,0.004,0.033,0.539,0.055,0.01,0.038,0.007,0.106,0.463,0.018,0.016,0.425,0.468,0.122,0.035,0.004,0.022,0.004,0.039,0.016,0.051,0.049,0.055,0.228,0.013,0.0,0.01,0.127,0.118,0.015,0.052,0.258,0.094,0.027,0.653,0.04,0.017,0.183,0.62,0.089,0.027,0.026
4,0.104,0.173,0.089,0.075,1.0,0.082,0.691,0.638,0.09,0.006,0.11,0.149,0.183,0.021,0.094,0.187,0.505,0.038,0.311,0.003,0.02,0.735,0.536,0.477,0.599,0.011,0.009,0.105,0.226,0.581,0.171,0.76,0.725,0.04,0.827,0.114,0.702,0.033,0.472,0.002,0.045,0.15,0.031,0.623,0.247,0.113,0.038,0.056,0.021,0.068,0.04,0.001,0.033,0.255,0.074,0.005,0.859,0.83,0.242,0.387,0.064,0.007,0.859,0.398,0.683,0.068,0.082,0.668,0.155,0.095,0.141,0.205,0.035,0.853,0.873,0.049,0.062,0.165,0.621,0.03
5,0.956,0.064,0.517,0.014,0.082,1.0,0.01,0.029,0.963,0.005,0.062,0.176,0.371,0.076,0.552,0.654,0.073,0.87,0.007,0.009,0.017,0.061,0.065,0.032,0.014,0.086,0.008,0.042,0.564,0.103,0.269,0.097,0.106,0.84,0.043,0.643,0.021,0.014,0.021,0.014,0.035,0.721,0.85,0.09,0.002,0.458,0.043,0.907,0.011,0.061,0.176,0.046,0.827,0.004,0.931,0.004,0.04,0.029,0.212,0.115,0.858,0.141,0.037,0.018,0.03,0.626,0.579,0.036,0.424,0.087,0.132,0.099,0.038,0.031,0.062,0.125,0.066,0.639,0.051,0.748
6,0.014,0.104,0.027,0.023,0.691,0.01,1.0,0.662,0.009,0.006,0.064,0.067,0.092,0.01,0.032,0.063,0.412,0.012,0.6,0.011,0.014,0.644,0.356,0.575,0.895,0.008,0.011,0.061,0.097,0.357,0.072,0.509,0.501,0.003,0.692,0.043,0.674,0.033,0.703,0.009,0.03,0.042,0.006,0.482,0.592,0.045,0.011,0.002,0.03,0.029,0.007,0.006,0.004,0.604,0.022,0.002,0.813,0.828,0.111,0.284,0.016,0.003,0.822,0.578,0.806,0.011,0.018,0.806,0.085,0.044,0.037,0.138,0.017,0.891,0.812,0.039,0.026,0.056,0.481,0.009
7,0.046,0.071,0.043,0.008,0.638,0.029,0.662,1.0,0.049,0.003,0.061,0.108,0.207,0.005,0.059,0.123,0.79,0.027,0.268,0.006,0.007,0.82,0.685,0.906,0.553,0.002,0.0,0.081,0.216,0.74,0.176,0.764,0.799,0.012,0.552,0.079,0.501,0.011,0.476,0.001,0.012,0.088,0.009,0.759,0.206,0.109,0.014,0.023,0.013,0.024,0.006,0.004,0.007,0.321,0.054,0.003,0.647,0.793,0.272,0.6,0.056,0.001,0.873,0.864,0.62,0.019,0.035,0.938,0.21,0.021,0.081,0.37,0.008,0.606,0.892,0.023,0.023,0.092,0.88,0.02
8,0.958,0.083,0.533,0.022,0.09,0.963,0.009,0.049,1.0,0.005,0.067,0.197,0.398,0.079,0.627,0.677,0.078,0.805,0.006,0.026,0.028,0.076,0.074,0.058,0.011,0.128,0.008,0.047,0.603,0.128,0.283,0.096,0.1,0.758,0.059,0.766,0.032,0.012,0.023,0.033,0.046,0.765,0.778,0.123,0.0,0.565,0.027,0.904,0.018,0.076,0.211,0.07,0.767,0.007,0.936,0.005,0.042,0.031,0.261,0.112,0.897,0.169,0.051,0.023,0.019,0.73,0.669,0.058,0.501,0.117,0.197,0.124,0.034,0.029,0.08,0.187,0.072,0.636,0.068,0.776
9,0.001,0.082,0.01,0.019,0.006,0.005,0.006,0.003,0.005,1.0,0.08,0.0,0.02,0.092,0.031,0.004,0.002,0.004,0.001,0.602,0.363,0.003,0.005,0.001,0.003,0.06,0.63,0.014,0.006,0.002,0.008,0.004,0.012,0.005,0.016,0.029,0.011,0.467,0.002,0.575,0.002,0.008,0.002,0.002,0.018,0.017,0.016,0.006,0.359,0.04,0.053,0.349,0.013,0.009,0.006,0.732,0.008,0.003,0.001,0.004,0.006,0.072,0.004,0.002,0.002,0.012,0.01,0.004,0.012,0.143,0.015,0.002,0.015,0.003,0.006,0.072,0.02,0.01,0.003,0.02
