,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1.0,0.068,0.035,0.116,0.188,0.083,0.578,0.008,0.416,0.015,0.031,0.585,0.022,0.313,0.047,0.915,0.005,0.04,0.747,0.928,0.324,0.756,0.04,0.011,0.801,0.013,0.026,0.037,0.048,0.296,0.011,0.531,0.033,0.066,0.883,0.028,0.007,0.856,0.912,0.186,0.048,0.074,0.001,0.26,0.106,0.119,0.154,0.168,0.042,0.751,0.786,0.008,0.102,0.006,0.018,0.022,0.029,0.248,0.01,0.085,0.02,0.668,0.011,0.024,0.341,0.186,0.113,0.005,0.178,0.524,0.943,0.227,0.882,0.025,0.004,0.573,0.048,0.265,0.027,0.019
1,0.068,1.0,0.256,0.323,0.606,0.832,0.013,0.603,0.412,0.181,0.912,0.333,0.181,0.602,0.287,0.073,0.083,0.086,0.156,0.072,0.445,0.22,0.313,0.084,0.122,0.677,0.158,0.363,0.022,0.641,0.006,0.362,0.158,0.252,0.024,0.157,0.136,0.092,0.063,0.618,0.869,0.597,0.058,0.322,0.665,0.46,0.595,0.593,0.44,0.187,0.136,0.169,0.171,0.026,0.087,0.17,0.249,0.571,0.011,0.393,0.154,0.235,0.168,0.389,0.535,0.413,0.587,0.274,0.451,0.311,0.028,0.701,0.022,0.11,0.022,0.302,0.252,0.614,0.34,0.142
2,0.035,0.256,1.0,0.822,0.439,0.243,0.003,0.295,0.089,0.065,0.288,0.104,0.825,0.212,0.499,0.02,0.092,0.026,0.045,0.043,0.216,0.097,0.945,0.632,0.042,0.231,0.034,0.087,0.042,0.226,0.026,0.152,0.249,0.328,0.018,0.239,0.073,0.068,0.027,0.532,0.29,0.676,0.013,0.437,0.618,0.342,0.525,0.516,0.737,0.066,0.043,0.19,0.024,0.339,0.063,0.65,0.968,0.145,0.005,0.618,0.161,0.067,0.078,0.054,0.303,0.372,0.451,0.068,0.561,0.067,0.021,0.197,0.011,0.856,0.04,0.15,0.862,0.35,0.941,0.8
3,0.116,0.323,0.822,1.0,0.746,0.426,0.02,0.359,0.18,0.094,0.399,0.258,0.647,0.346,0.675,0.073,0.062,0.029,0.138,0.097,0.557,0.196,0.804,0.482,0.107,0.288,0.033,0.113,0.03,0.351,0.027,0.261,0.215,0.56,0.064,0.223,0.063,0.151,0.082,0.785,0.487,0.777,0.025,0.73,0.735,0.695,0.804,0.768,0.863,0.214,0.122,0.13,0.094,0.21,0.037,0.645,0.791,0.323,0.026,0.674,0.142,0.195,0.087,0.072,0.587,0.599,0.728,0.076,0.848,0.209,0.098,0.353,0.063,0.667,0.041,0.257,0.794,0.572,0.817,0.645
4,0.188,0.606,0.439,0.746,1.0,0.777,0.051,0.397,0.497,0.064,0.589,0.47,0.374,0.524,0.448,0.156,0.041,0.02,0.307,0.23,0.816,0.273,0.475,0.253,0.305,0.407,0.03,0.173,0.014,0.646,0.014,0.467,0.164,0.443,0.101,0.149,0.048,0.239,0.194,0.906,0.646,0.782,0.021,0.684,0.858,0.76,0.853,0.853,0.61,0.366,0.23,0.079,0.216,0.085,0.032,0.302,0.467,0.719,0.011,0.483,0.121,0.366,0.079,0.138,0.702,0.613,0.96,0.087,0.908,0.454,0.122,0.733,0.109,0.255,0.012,0.447,0.437,0.713,0.493,0.347
5,0.083,0.832,0.243,0.426,0.777,1.0,0.028,0.436,0.544,0.064,0.728,0.449,0.189,0.628,0.274,0.1,0.034,0.024,0.239,0.13,0.676,0.23,0.309,0.094,0.223,0.523,0.054,0.19,0.006,0.742,0.005,0.471,0.105,0.233,0.042,0.12,0.063,0.141,0.14,0.719,0.734,0.673,0.027,0.419,0.734,0.533,0.657,0.657,0.399,0.296,0.178,0.084,0.219,0.018,0.03,0.172,0.248,0.825,0.008,0.394,0.051,0.325,0.058,0.18,0.633,0.537,0.749,0.083,0.594,0.457,0.057,0.847,0.054,0.118,0.006,0.414,0.284,0.714,0.314,0.15
6,0.578,0.013,0.003,0.02,0.051,0.028,1.0,0.002,0.157,0.01,0.013,0.202,0.003,0.11,0.001,0.716,0.011,0.02,0.367,0.574,0.109,0.483,0.005,0.001,0.429,0.005,0.008,0.014,0.036,0.106,0.011,0.193,0.014,0.018,0.732,0.016,0.011,0.402,0.594,0.062,0.016,0.022,0.004,0.053,0.015,0.02,0.022,0.029,0.006,0.305,0.603,0.007,0.059,0.001,0.024,0.005,0.003,0.07,0.018,0.021,0.021,0.27,0.01,0.009,0.088,0.045,0.021,0.004,0.038,0.21,0.624,0.101,0.681,0.005,0.003,0.213,0.005,0.109,0.002,0.0
7,0.008,0.603,0.295,0.359,0.397,0.436,0.002,1.0,0.123,0.26,0.802,0.087,0.313,0.237,0.456,0.016,0.239,0.088,0.024,0.018,0.191,0.051,0.419,0.151,0.012,0.849,0.195,0.518,0.022,0.219,0.021,0.113,0.258,0.342,0.004,0.275,0.305,0.025,0.012,0.445,0.808,0.619,0.183,0.191,0.58,0.351,0.443,0.424,0.532,0.042,0.04,0.298,0.046,0.209,0.106,0.386,0.355,0.191,0.041,0.419,0.318,0.038,0.219,0.324,0.263,0.281,0.486,0.574,0.339,0.084,0.004,0.286,0.005,0.171,0.114,0.081,0.334,0.321,0.437,0.246
8,0.416,0.412,0.089,0.18,0.497,0.544,0.157,0.123,1.0,0.023,0.262,0.869,0.046,0.712,0.088,0.457,0.011,0.042,0.736,0.546,0.663,0.564,0.119,0.025,0.715,0.121,0.027,0.084,0.008,0.827,0.005,0.851,0.053,0.127,0.308,0.036,0.019,0.553,0.537,0.505,0.265,0.281,0.007,0.368,0.329,0.284,0.348,0.364,0.115,0.711,0.564,0.02,0.365,0.01,0.01,0.049,0.101,0.884,0.007,0.158,0.024,0.836,0.023,0.081,0.525,0.387,0.356,0.03,0.39,0.878,0.347,0.817,0.292,0.047,0.004,0.771,0.086,0.596,0.088,0.053
9,0.015,0.181,0.065,0.094,0.064,0.064,0.01,0.26,0.023,1.0,0.232,0.047,0.085,0.167,0.113,0.009,0.536,0.76,0.005,0.004,0.044,0.062,0.111,0.058,0.014,0.19,0.803,0.569,0.062,0.038,0.049,0.076,0.253,0.052,0.011,0.226,0.859,0.025,0.007,0.113,0.199,0.139,0.185,0.066,0.102,0.096,0.128,0.132,0.182,0.031,0.047,0.35,0.003,0.033,0.219,0.07,0.08,0.029,0.068,0.117,0.242,0.035,0.821,0.579,0.113,0.074,0.084,0.669,0.093,0.049,0.016,0.06,0.004,0.044,0.068,0.086,0.077,0.123,0.131,0.062
