,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,0.0,0.049,0.009,0.004,0.006,0.013,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.003,0.0
1,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.004,0.0,0.0,0.013,0.002,0.001,0.002,0.003,0.0,0.0,0.015,0.0,0.0
2,0.049,0.0,1.0,0.003,0.0,0.0,0.008,0.0,0.002,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.005,0.003
3,0.009,0.0,0.003,1.0,0.0,0.019,0.009,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.003,0.002,0.002,0.002,0.0,0.007
4,0.004,0.0,0.0,0.0,1.0,0.0,0.018,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.012,0.0
5,0.006,0.0,0.0,0.019,0.0,1.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.004
6,0.013,0.001,0.008,0.009,0.018,0.0,1.0,0.0,0.007,0.0,0.0,0.003,0.004,0.0,0.0,0.0,0.002,0.0,0.0,0.027
7,0.0,0.004,0.0,0.0,0.001,0.0,0.0,1.0,0.0,0.03,0.002,0.0,0.011,0.01,0.002,0.0,0.0,0.0,0.0,0.002
8,0.004,0.0,0.002,0.002,0.0,0.003,0.007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.009,0.0,0.002,0.003
9,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001
10,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,1.0,0.004,0.004,0.0,0.0,0.0,0.0,0.003,0.0,0.0
11,0.0,0.002,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.004,1.0,0.0,0.006,0.0,0.015,0.0,0.0,0.0,0.016
12,0.0,0.001,0.017,0.0,0.0,0.0,0.004,0.011,0.0,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.001,0.002,0.006,0.003
13,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.006,0.0,1.0,0.004,0.0,0.0,0.0,0.0,0.005
14,0.0,0.003,0.0,0.003,0.001,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.004,1.0,0.0,0.025,0.004,0.0,0.0
15,0.003,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.029,0.0,0.0,0.015,0.0,0.0,0.0,1.0,0.011,0.0,0.006,0.0
16,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.009,0.0,0.0,0.0,0.001,0.0,0.025,0.011,1.0,0.002,0.0,0.0
17,0.0,0.015,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.002,0.0,0.004,0.0,0.002,1.0,0.0,0.0
18,0.003,0.0,0.005,0.0,0.012,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.0,1.0,0.0
19,0.0,0.0,0.003,0.007,0.0,0.004,0.027,0.002,0.003,0.001,0.0,0.016,0.003,0.005,0.0,0.0,0.0,0.0,0.0,1.0
