,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0,0.752,0.504,0.802,0.453,0.253,0.351,0.653,0.532,0.134,0.228,0.075,0.796,0.189,0.998,0.869,0.477,0.35,0.329,0.668,0.273,0.738,0.839,0.845,0.15,1.0,0.168,0.717,0.448,0.499
1,0.752,1.0,0.139,0.992,0.117,0.043,0.073,0.202,0.944,0.493,0.631,0.364,0.362,0.014,0.772,0.976,0.899,0.058,0.801,0.23,0.713,0.323,0.979,0.379,0.559,0.723,0.568,0.999,0.88,0.903
2,0.504,0.139,1.0,0.185,0.996,0.905,0.97,0.969,0.04,0.002,0.006,0.0,0.888,0.827,0.469,0.181,0.053,0.964,0.014,0.975,0.011,0.927,0.187,0.826,0.004,0.495,0.003,0.117,0.03,0.047
3,0.802,0.992,0.185,1.0,0.147,0.058,0.097,0.272,0.873,0.431,0.59,0.287,0.391,0.029,0.842,0.996,0.83,0.095,0.727,0.276,0.632,0.361,0.997,0.473,0.493,0.805,0.492,0.987,0.831,0.853
4,0.453,0.117,0.996,0.147,1.0,0.939,0.989,0.95,0.034,0.001,0.001,0.0,0.842,0.886,0.403,0.173,0.018,0.984,0.007,0.934,0.008,0.885,0.153,0.795,0.001,0.486,0.0,0.085,0.029,0.034
5,0.253,0.043,0.905,0.058,0.939,1.0,0.972,0.781,0.015,0.0,0.0,0.0,0.631,0.978,0.244,0.073,0.012,0.982,0.006,0.756,0.001,0.65,0.081,0.559,0.0,0.254,0.0,0.032,0.007,0.01
6,0.351,0.073,0.97,0.097,0.989,0.972,1.0,0.897,0.029,0.0,0.002,0.0,0.774,0.915,0.33,0.123,0.011,0.998,0.005,0.89,0.002,0.806,0.129,0.711,0.001,0.396,0.001,0.075,0.019,0.02
7,0.653,0.202,0.969,0.272,0.95,0.781,0.897,1.0,0.093,0.003,0.009,0.002,0.965,0.695,0.608,0.293,0.071,0.898,0.036,0.999,0.022,0.978,0.317,0.934,0.009,0.645,0.011,0.194,0.056,0.096
8,0.532,0.944,0.04,0.873,0.034,0.015,0.029,0.093,1.0,0.746,0.838,0.591,0.178,0.003,0.543,0.852,0.994,0.023,0.954,0.112,0.891,0.158,0.873,0.219,0.773,0.492,0.805,0.948,0.992,0.998
9,0.134,0.493,0.002,0.431,0.001,0.0,0.0,0.003,0.746,1.0,0.965,0.98,0.021,0.0,0.138,0.401,0.762,0.001,0.892,0.006,0.937,0.018,0.388,0.02,0.996,0.138,0.989,0.547,0.767,0.757
