,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.0,0.035,0.15,0.0,0.178,0.98,0.0,0.0,0.0,0.0,0.0,0.462,0.875,0.466,0.0,0.0,0.687,0.0,0.821,0.188
1,0.035,1.0,0.845,0.073,0.0,0.015,0.013,0.007,0.0,0.546,0.0,0.441,0.122,0.0,0.007,0.0,0.002,0.0,0.138,0.783
2,0.15,0.845,1.0,0.01,0.0,0.082,0.0,0.003,0.0,0.218,0.0,0.796,0.322,0.003,0.0,0.0,0.012,0.001,0.417,0.994
3,0.0,0.073,0.01,1.0,0.0,0.0,0.86,0.851,0.028,0.512,0.101,0.0,0.0,0.0,0.707,0.465,0.0,0.564,0.0,0.007
4,0.178,0.0,0.0,0.0,1.0,0.249,0.0,0.0,0.025,0.0,0.003,0.001,0.037,0.78,0.0,0.0,0.598,0.0,0.035,0.0
5,0.98,0.015,0.082,0.0,0.249,1.0,0.0,0.0,0.0,0.0,0.0,0.352,0.773,0.596,0.0,0.0,0.784,0.0,0.733,0.124
6,0.0,0.013,0.0,0.86,0.0,0.0,1.0,0.995,0.112,0.251,0.234,0.0,0.0,0.0,0.958,0.794,0.0,0.82,0.0,0.001
7,0.0,0.007,0.003,0.851,0.0,0.0,0.995,1.0,0.13,0.229,0.311,0.0,0.0,0.0,0.975,0.812,0.0,0.868,0.0,0.001
8,0.0,0.0,0.0,0.028,0.025,0.0,0.112,0.13,1.0,0.0,0.912,0.0,0.0,0.002,0.235,0.421,0.002,0.331,0.0,0.0
9,0.0,0.546,0.218,0.512,0.0,0.0,0.251,0.229,0.0,1.0,0.003,0.033,0.006,0.0,0.153,0.053,0.0,0.078,0.008,0.156
10,0.0,0.0,0.0,0.101,0.003,0.0,0.234,0.311,0.912,0.003,1.0,0.0,0.0,0.0,0.424,0.653,0.0,0.625,0.0,0.0
11,0.462,0.441,0.796,0.0,0.001,0.352,0.0,0.0,0.0,0.033,0.0,1.0,0.792,0.038,0.0,0.0,0.09,0.0,0.817,0.811
12,0.875,0.122,0.322,0.0,0.037,0.773,0.0,0.0,0.0,0.006,0.0,0.792,1.0,0.22,0.0,0.0,0.37,0.0,0.999,0.425
13,0.466,0.0,0.003,0.0,0.78,0.596,0.0,0.0,0.002,0.0,0.0,0.038,0.22,1.0,0.0,0.0,0.959,0.0,0.176,0.005
14,0.0,0.007,0.0,0.707,0.0,0.0,0.958,0.975,0.235,0.153,0.424,0.0,0.0,0.0,1.0,0.909,0.0,0.948,0.0,0.0
15,0.0,0.0,0.0,0.465,0.0,0.0,0.794,0.812,0.421,0.053,0.653,0.0,0.0,0.0,0.909,1.0,0.0,0.996,0.0,0.0
16,0.687,0.002,0.012,0.0,0.598,0.784,0.0,0.0,0.002,0.0,0.0,0.09,0.37,0.959,0.0,0.0,1.0,0.0,0.307,0.012
17,0.0,0.0,0.001,0.564,0.0,0.0,0.82,0.868,0.331,0.078,0.625,0.0,0.0,0.0,0.948,0.996,0.0,1.0,0.0,0.0
18,0.821,0.138,0.417,0.0,0.035,0.733,0.0,0.0,0.0,0.008,0.0,0.817,0.999,0.176,0.0,0.0,0.307,0.0,1.0,0.476
19,0.188,0.783,0.994,0.007,0.0,0.124,0.001,0.001,0.0,0.156,0.0,0.811,0.425,0.005,0.0,0.0,0.012,0.0,0.476,1.0
