,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0,0.549,0.23,0.654,0.21,0.064,0.149,0.394,0.285,0.014,0.05,0.003,0.634,0.029,0.998,0.727,0.219,0.12,0.12,0.425,0.069,0.575,0.693,0.707,0.024,0.999,0.035,0.515,0.182,0.235
1,0.549,1.0,0.014,0.98,0.009,0.001,0.006,0.036,0.883,0.258,0.408,0.142,0.128,0.001,0.597,0.954,0.815,0.004,0.633,0.051,0.561,0.108,0.973,0.157,0.284,0.513,0.336,0.997,0.804,0.84
2,0.23,0.014,1.0,0.033,0.992,0.819,0.955,0.935,0.006,0.0,0.0,0.0,0.784,0.655,0.229,0.05,0.002,0.93,0.0,0.929,0.0,0.831,0.041,0.693,0.0,0.286,0.0,0.012,0.0,0.003
3,0.654,0.98,0.033,1.0,0.019,0.003,0.017,0.082,0.785,0.172,0.292,0.085,0.177,0.002,0.707,0.986,0.735,0.006,0.517,0.086,0.445,0.128,0.999,0.254,0.226,0.664,0.239,0.966,0.695,0.763
4,0.21,0.009,0.992,0.019,1.0,0.886,0.973,0.9,0.004,0.0,0.0,0.0,0.728,0.732,0.186,0.037,0.0,0.97,0.0,0.892,0.0,0.791,0.037,0.632,0.0,0.219,0.0,0.006,0.001,0.001
5,0.064,0.001,0.819,0.003,0.886,1.0,0.954,0.643,0.001,0.0,0.0,0.0,0.42,0.968,0.05,0.005,0.0,0.976,0.0,0.569,0.0,0.477,0.002,0.317,0.0,0.07,0.0,0.001,0.0,0.0
6,0.149,0.006,0.955,0.017,0.973,0.954,1.0,0.818,0.0,0.0,0.0,0.0,0.585,0.863,0.107,0.016,0.0,0.998,0.0,0.782,0.0,0.662,0.011,0.512,0.0,0.143,0.0,0.002,0.0,0.0
7,0.394,0.036,0.935,0.082,0.9,0.643,0.818,1.0,0.011,0.001,0.0,0.0,0.921,0.467,0.335,0.097,0.003,0.777,0.002,0.997,0.001,0.973,0.087,0.868,0.0,0.435,0.0,0.029,0.005,0.008
8,0.285,0.883,0.006,0.785,0.004,0.001,0.0,0.011,1.0,0.531,0.711,0.342,0.04,0.0,0.305,0.702,0.995,0.0,0.908,0.009,0.832,0.025,0.737,0.048,0.582,0.24,0.621,0.921,0.983,0.997
9,0.014,0.258,0.0,0.172,0.0,0.0,0.0,0.001,0.531,1.0,0.957,0.943,0.001,0.0,0.021,0.131,0.595,0.0,0.78,0.0,0.886,0.0,0.139,0.001,0.993,0.01,0.98,0.281,0.628,0.561
10,0.05,0.408,0.0,0.292,0.0,0.0,0.0,0.0,0.711,0.957,1.0,0.832,0.0,0.0,0.06,0.247,0.764,0.0,0.922,0.0,0.983,0.002,0.23,0.003,0.982,0.039,0.992,0.429,0.838,0.757
11,0.003,0.142,0.0,0.085,0.0,0.0,0.0,0.0,0.342,0.943,0.832,1.0,0.0,0.0,0.008,0.042,0.384,0.0,0.6,0.0,0.714,0.0,0.059,0.001,0.905,0.003,0.88,0.146,0.443,0.344
12,0.634,0.128,0.784,0.177,0.728,0.42,0.585,0.921,0.04,0.001,0.0,0.0,1.0,0.269,0.576,0.233,0.02,0.558,0.009,0.947,0.004,0.994,0.195,0.99,0.001,0.673,0.002,0.089,0.022,0.023
13,0.029,0.001,0.655,0.002,0.732,0.968,0.863,0.467,0.0,0.0,0.0,0.0,0.269,1.0,0.024,0.002,0.0,0.876,0.0,0.452,0.0,0.345,0.004,0.216,0.0,0.034,0.0,0.001,0.0,0.0
14,0.998,0.597,0.229,0.707,0.186,0.05,0.107,0.335,0.305,0.021,0.06,0.008,0.576,0.024,1.0,0.815,0.23,0.097,0.147,0.404,0.081,0.55,0.739,0.676,0.03,0.992,0.04,0.567,0.23,0.275
15,0.727,0.954,0.05,0.986,0.037,0.005,0.016,0.097,0.702,0.131,0.247,0.042,0.233,0.002,0.815,1.0,0.627,0.012,0.429,0.109,0.341,0.175,0.995,0.267,0.18,0.727,0.218,0.92,0.581,0.683
16,0.219,0.815,0.002,0.735,0.0,0.0,0.0,0.003,0.995,0.595,0.764,0.384,0.02,0.0,0.23,0.627,1.0,0.001,0.951,0.009,0.89,0.009,0.663,0.029,0.688,0.21,0.72,0.848,0.999,0.998
