,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,1,0.493002169965141,0.959045454092836,0.532270649264898,0.147529403351374,1.76E-05,8.50E-05,0.245220099381492,0.0353288319958017,0.913321029802831,0.532270649264898,0.000154041711838023,0.0057192530830563,0.216361338203584,0.000205282894084404,0.244781392065452,0.337598084079952,1.76E-05,0.532914146948716,0.127984083135668,0.306172013787737,0.884386838736528,0.0954117612269897,0.372766416660378,0.128168930822021,0.532270649264898,0.01641219130103,0.7424711403666,0.0504366952155208,0.969788596561574,0.110898321989911,0.272210876515886,0.851592017106911,0.782507849154714,0.493944057672672,0.303692932417559,6.27E-05,0.782507849154714,0.19243885224833,0.245220099381492,0.00224402582958852,0.082108995197054,0.996259927843024,0.00456356905968054,0.303692932417559,0.782507849154714,0.703215095379258,0.0951434494994696,0.936258251834871,6.27E-05,0.782227848877117,0.0353288319958017,0.372766416660378,0.0954117612269897,0.082108995197054,0.913321029802831,0.275333893131474,0.701163136458673,0.01641219130103,0.00710024641871396,0.814095398480467,0.703215095379258,0.0954117612269897,0.275333893131474,0.532914146948716,0.337598084079952,0.659164712889057,0.914467913210419,0.876229422258972,0.376080001060357,1.76E-05,0.000361493079263044,0.852429093035842,0.000807751679714151,0.959045454092836,0.166961452579028,0.000113806250055486,0.303692932417559,0.0353288319958017,0.00136883617165645
1,0.493002169965141,1,0.656718210237501,0.992818431340139,0.741395119248714,3.35E-08,2.46E-07,0.886694406868388,0.000807552419405164,0.741194193472821,0.992818431340139,5.23E-07,6.20E-05,0.839662258756483,7.60E-07,0.0166004110021926,0.028901108476499,3.35E-08,0.0694552391048544,0.00566919394836462,0.929225519894401,0.779417268614889,0.616604223314272,0.956534702419823,0.694913176327705,0.992818431340139,0.000269527402242852,0.906024922459423,0.00136891332878299,0.607200632448597,0.653585733781326,0.0199126421823567,0.216092735476202,0.168926247695972,0.0595968629080596,0.0239397834292339,1.66E-07,0.168926247695972,0.818230992130648,0.886694406868388,1.74E-05,0.0028400121681789,0.452159272497204,4.60E-05,0.0239397834292339,0.168926247695972,0.934179202296365,0.00355640989638623,0.303084118925699,1.66E-07,0.884559480487635,0.000807552419405164,0.956534702419823,0.616604223314272,0.0028400121681789,0.741194193472821,0.914243770214669,0.127875477516044,0.000269527402242852,8.39E-05,0.838301847622702,0.934179202296365,0.616604223314272,0.914243770214669,0.0694552391048544,0.028901108476499,0.948305686201639,0.273938836078949,0.24010281253426,0.0355221245584126,3.35E-08,1.58E-06,0.810815546864852,4.49E-06,0.656718210237501,0.766866631675689,3.54E-07,0.0239397834292339,0.000807552419405164,9.05E-06
2,0.959045454092836,0.656718210237501,1,0.691459661610438,0.243073103467594,4.60E-06,2.42E-05,0.375533824306284,0.0164146126770935,0.979415827887866,0.691459661610438,4.59E-05,0.00223180220371702,0.339592992028655,6.20E-05,0.146303389369617,0.215456673781214,4.60E-06,0.372956812987579,0.0696443689885258,0.451670409871768,0.966838099682149,0.166042591037265,0.526842597052025,0.216517203187271,0.691459661610438,0.00702426812842405,0.884252949090056,0.0243721529098676,0.990065477865468,0.190659033800408,0.16527066206106,0.694961655868093,0.617826330096416,0.33901718286383,0.189719052341031,1.76E-05,0.617826330096416,0.30660266246849,0.375533824306284,0.000816443197091542,0.0424384428425021,0.939957151825327,0.0017382073831603,0.189719052341031,0.617826330096416,0.85396367587675,0.0500184679848825,0.814575077586248,1.76E-05,0.907755862568801,0.0164146126770935,0.526842597052025,0.166042591037265,0.0424384428425021,0.979415827887866,0.412959860433494,0.529096179056759,0.00702426812842405,0.0028064097952822,0.934780133764359,0.85396367587675,0.166042591037265,0.412959860433494,0.372956812987579,0.215456673781214,0.81964275102065,0.78332482006741,0.730119355138336,0.243132327237193,4.60E-06,0.000113481513812883,0.95681445394924,0.000269792633849657,1,0.269668343856448,3.33E-05,0.189719052341031,0.0164146126770935,0.000478407646178543
3,0.532270649264898,0.992818431340139,0.691459661610438,1,0.702893317431192,4.99E-08,3.61E-07,0.848776109192941,0.00105401791077034,0.782652387650724,1,7.58E-07,8.44E-05,0.803508124448436,1.10E-06,0.020182395498813,0.0348046044506875,4.99E-08,0.0818054040845603,0.00710533071286593,0.90456049427032,0.819645597622326,0.57777326014824,0.947828099938801,0.654748774770118,1,0.000360663660010641,0.929304488470358,0.00175798723242625,0.648417504578213,0.61431357417874,0.0244101124374143,0.244874707818825,0.190741649794513,0.0701231437706053,0.0290426957929459,2.44E-07,0.190741649794513,0.777914652553831,0.848776109192941,2.40E-05,0.00356862462891602,0.488125412425503,6.28E-05,0.0290426957929459,0.190741649794513,0.951599515032924,0.00448821435903692,0.337372877076386,2.44E-07,0.914450686726039,0.00105401791077034,0.947828099938801,0.57777326014824,0.00356862462891602,0.782652387650724,0.883317042100029,0.147642718540242,0.000360663660010641,0.000114475504668313,0.868511041743177,0.951599515032924,0.57777326014824,0.883317042100029,0.0818054040845603,0.0348046044506875,0.958273256709556,0.302933060241939,0.271875589197173,0.0423325922200638,4.99E-08,2.27E-06,0.845260715011839,6.38E-06,0.691459661610438,0.736323771013213,5.18E-07,0.0290426957929459,0.00105401791077034,1.25E-05
4,0.147529403351374,0.741395119248714,0.243073103467594,0.702893317431192,1,2.76E-10,2.66E-09,0.956667941113054,3.35E-05,0.307306642674811,0.702893317431192,6.30E-09,1.59E-06,0.967131761242093,9.68E-09,0.00136775368245594,0.00283799908658867,2.76E-10,0.00889536380129744,0.00036166290100701,0.911069267132721,0.341245240348217,0.97695265789713,0.8485286031084,0.992792423009864,0.702893317431192,9.06E-06,0.491757373312516,6.28E-05,0.215421170748845,0.98655423955602,0.0017561711802107,0.0424216216801554,0.0294212067351805,0.00717499701935299,0.00223142398498199,1.70E-09,0.0294212067351805,0.987395672361274,0.956667941113054,3.58E-07,0.000152787434478735,0.127771215091663,1.11E-06,0.00223142398498199,0.0294212067351805,0.533443834332591,0.00020395480419238,0.0699729223666941,1.70E-09,0.453877998752052,3.35E-05,0.8485286031084,0.97695265789713,0.000152787434478735,0.307306642674811,0.939381115041966,0.0202272665627806,9.06E-06,2.27E-06,0.40994624754421,0.533443834332591,0.97695265789713,0.939381115041966,0.00889536380129744,0.00283799908658867,0.571323365104349,0.0592315853203182,0.0500891788265249,0.00362644545644059,2.76E-10,2.24E-08,0.375234042391741,7.53E-08,0.243073103467594,0.990710987433976,4.07E-09,0.00223142398498199,3.35E-05,1.66E-07
5,1.76E-05,3.35E-08,4.60E-06,4.99E-08,2.76E-10,1,0.931851461727212,1.70E-09,0.110445077778003,2.25E-06,4.99E-08,0.885946722738994,0.338605898938662,1.09E-09,0.84565095405236,0.010872522069383,0.0057115427914626,1,0.00174747319258926,0.0293942620408108,4.10E-09,1.58E-06,6.66E-11,9.58E-09,1.74E-10,4.99E-08,0.188842704148848,3.61E-07,0.0817589107416237,6.47E-06,1.09E-10,0.00873461352367981,0.000203906169457952,0.000360795779965201,0.00223768728840003,0.00711133331582708,0.960542536292314,0.000360795779965201,6.95E-10,1.70E-09,0.494193736383458,0.050469780988018,2.44E-05,0.370867832260347,0.00711133331582708,0.000360795779965201,2.47E-07,0.0422407374206761,8.47E-05,0.960542536292314,5.23E-07,0.110445077778003,9.58E-09,6.66E-11,0.050469780988018,2.25E-06,2.64E-09,0.000619529867752074,0.188842704148848,0.300959238679515,7.65E-07,2.47E-07,6.66E-11,2.64E-09,0.00174747319258926,0.0057115427914626,1.68E-07,0.000114716851954446,0.000152042630612762,0.0045245647143709,1,0.774645407992871,1.11E-06,0.654188116229368,4.60E-06,4.34E-10,0.909598584250338,0.00711133331582708,0.110445077778003,0.577097555857827
6,8.50E-05,2.46E-07,2.42E-05,3.61E-07,2.66E-09,0.931851461727212,1,1.47E-08,0.217114241423478,1.27E-05,3.61E-07,0.985688675613575,0.533473035045063,9.59E-09,0.976379683100273,0.0295367456249096,0.0164038809271829,0.931851461727212,0.00573136580432765,0.069958888664298,3.37E-08,9.10E-06,6.96E-10,7.53E-08,1.70E-09,3.61E-07,0.339106070768991,2.27E-06,0.169074023938272,3.32E-05,1.09E-09,0.0243976249125474,0.000816917645779086,0.0013656278821433,0.00717792254164238,0.0199958472195299,0.993041871189309,0.0013656278821433,6.31E-09,1.47E-08,0.69672616661085,0.110439906228904,0.0001142799460107,0.576953584272119,0.0199958472195299,0.0013656278821433,1.59E-06,0.0949056956892361,0.000361316362257174,0.993041871189309,3.25E-06,0.217114241423478,7.53E-08,6.96E-10,0.110439906228904,1.27E-05,2.24E-08,0.00225366417792135,0.339106070768991,0.491946813555037,4.55E-06,1.59E-06,6.96E-10,2.24E-08,0.00573136580432765,0.0164038809271829,1.10E-06,0.000475262077583752,0.000621378637524431,0.0135388132029274,0.931851461727212,0.939275793274844,6.46E-06,0.846229855968045,2.42E-05,4.08E-09,0.98671663958901,0.0199958472195299,0.217114241423478,0.777881048215348
7,0.245220099381492,0.886694406868388,0.375533824306284,0.848776109192941,0.956667941113054,1.70E-09,1.47E-08,1,0.000113533088793506,0.451303165753793,0.848776109192941,3.36E-08,6.41E-06,0.983743948584501,5.03E-08,0.00362931628130651,0.00703741359065076,1.70E-09,0.0199951797483755,0.00104840725878412,0.980808892086885,0.491029433031425,0.879573220656802,0.941663690023641,0.931003703958811,0.848776109192941,3.30E-05,0.657077323796756,0.000205900858933327,0.33563475444432,0.905177310293434,0.00450141520454694,0.0816173396075611,0.0597179234479403,0.0165683702460014,0.00562870896830845,9.64E-09,0.0597179234479403,0.988746816337309,1,1.58E-06,0.000475500201531661,0.21766026144134,4.58E-06,0.00562870896830845,0.0597179234479403,0.700807030771217,0.000615881114411916,0.127220167316772,9.64E-09,0.617622352284451,0.000113533088793506,0.941663690023641,0.879573220656802,0.000475500201531661,0.451303165753793,0.996208597923496,0.0421215988752888,3.30E-05,8.95E-06,0.568797275213176,0.700807030771217,0.879573220656802,0.996208597923496,0.0199951797483755,0.00703741359065076,0.737805732269294,0.111241520659901,0.0939692397399047,0.00890432930269268,1.70E-09,1.12E-07,0.530662570817138,3.54E-07,0.375533824306284,0.957102879241664,2.20E-08,0.00562870896830845,0.000113533088793506,7.65E-07
8,0.0353288319958017,0.000807552419405164,0.0164146126770935,0.00105401791077034,3.35E-05,0.110445077778003,0.217114241423478,0.000113533088793506,1,0.0109938261769865,0.00105401791077034,0.274534792024809,0.820732130333517,8.47E-05,0.307123263531652,0.655080100578447,0.533817821471399,0.110445077778003,0.341272131536595,0.855216957188812,0.00020591737277167,0.00889704380621187,1.26E-05,0.000362755760276916,2.44E-05,0.00105401791077034,0.960086267781198,0.00362654178305527,0.985517458907288,0.0201361178460816,1.77E-05,0.618476309306653,0.128572675705321,0.166971223263058,0.375400483431607,0.576293508536894,0.191706941021401,0.166971223263058,6.24E-05,0.000113533088793506,0.657160468944758,0.931568561403933,0.0419599731621995,0.776373897567776,0.576293508536894,0.166971223263058,0.00285873976206337,0.912032403017934,0.0823127784739264,0.191706941021401,0.0045681827920208,1,0.000362755760276916,1.26E-05,0.931568561403933,0.0109938261769865,0.000153528753725057,0.217490584074578,0.960086267781198,0.853075695699831,0.00572055888144557,0.00285873976206337,1.26E-05,0.000153528753725057,0.341272131536595,0.533817821471399,0.00223564734427118,0.0949582938318619,0.111313245347516,0.488985760137397,0.110445077778003,0.376866285908824,0.00716605425507176,0.493389575495001,0.0164146126770935,4.60E-05,0.244891170910513,0.576293508536894,1,0.571372480554999
9,0.913321029802831,0.741194193472821,0.979415827887866,0.782652387650724,0.307306642674811,2.25E-06,1.27E-05,0.451303165753793,0.0109938261769865,1,0.782652387650724,2.43E-05,0.00136657540359525,0.409760834141276,3.36E-05,0.111144863940537,0.167117814653683,2.25E-06,0.306477135780926,0.0502424987339831,0.532660137729873,0.997523577085,0.217674770282009,0.61502456618779,0.273972832976287,0.782652387650724,0.00456366730451046,0.935508428192827,0.0165917875983996,0.966542792088468,0.244598071931495,0.128253239640232,0.619741044875048,0.532347920943025,0.275161443864508,0.146299094092955,9.06E-06,0.532347920943025,0.375874748216077,0.451303165753793,0.000472882062777582,0.0292642443288981,0.880328771297732,0.00105990701088248,0.146299094092955,0.532347920943025,0.911559317679187,0.0351025569493611,0.740704767198912,9.06E-06,0.961601918991511,0.0109938261769865,0.61502456618779,0.217674770282009,0.0292642443288981,1,0.493403477248442,0.453832196284243,0.00456366730451046,0.00175756161563411,0.96635350694912,0.911559317679187,0.217674770282009,0.493403477248442,0.306477135780926,0.167117814653683,0.876738438650473,0.697686766494122,0.657337378259522,0.191872357124451,2.25E-06,6.27E-05,0.984875620574258,0.000152905918713941,0.979415827887866,0.338984981908537,1.75E-05,0.146299094092955,0.0109938261769865,0.000271828250812931
