,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,1.0,0.023,0.051,0.002,0.0,0.349,0.043,0.0,0.0,0.002,0.0,0.012,0.003,0.0,0.015,0.006,0.011,0.0,0.0,0.004,0.017,0.004,0.0,0.706,0.0,0.01,0.165,0.0,0.057,0.0,0.044,0.014,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.034,0.0,0.0,0.0,0.501,0.0,0.514,0.485,0.0,0.0,0.0,0.0,0.143,0.0,0.731,0.032,0.571,0.0,0.168,0.001,0.002,0.001,0.048,0.0,0.002,0.045,0.291,0.0,0.535,0.009,0.003,0.011,0.0,0.175,0.035,0.615,0.44,0.034,0.0,0.308,0.429,0.0,0.0,0.021,0.0,0.001,0.667,0.39,0.393,0.086,0.013,0.0,0.0,0.035,0.051,0.002,0.007,0.035,0.062,0.0,0.032,0.012,0.303,0.0,0.0,0.019,0.018,0.224,0.0,0.009,0.068,0.28,0.054,0.002,0.0,0.0,0.256,0.397,0.029,0.044,0.009,0.502,0.006,0.019,0.003,0.547,0.005,0.0,0.033,0.311,0.372,0.029,0.0,0.0,0.001,0.0,0.0,0.0,0.505,0.0,0.184,0.0,0.007,0.0,0.181,0.566,0.44,0.0,0.047,0.268,0.421,0.007,0.0,0.001,0.0,0.006,0.868,0.276,0.02,0.034,0.004,0.006,0.01,0.586,0.003,0.017,0.004,0.05,0.013,0.0,0.005,0.313,0.004,0.0,0.001,0.0,0.137,0.0,0.0,0.247,0.001,0.0,0.043,0.004,0.472,0.008,0.028,0.024,0.0,0.153,0.413,0.001,0.009,0.211,0.707,0.466,0.205,0.006,0.0
1,0.023,1.0,0.0,0.008,0.046,0.075,0.028,0.055,0.597,0.052,0.001,0.003,0.015,0.007,0.007,0.011,0.004,0.0,0.007,0.003,0.05,0.501,0.0,0.008,0.052,0.352,0.006,0.002,0.003,0.539,0.076,0.158,0.0,0.0,0.006,0.142,0.003,0.47,0.019,0.007,0.0,0.001,0.002,0.14,0.057,0.006,0.361,0.003,0.009,0.005,0.0,0.001,0.037,0.016,0.085,0.01,0.559,0.002,0.0,0.075,0.274,0.387,0.004,0.035,0.21,0.053,0.047,0.164,0.009,0.0,0.001,0.0,0.028,0.0,0.019,0.002,0.005,0.122,0.574,0.751,0.001,0.0,0.0,0.295,0.003,0.162,0.408,0.005,0.075,0.003,0.137,0.161,0.226,0.073,0.003,0.001,0.147,0.0,0.018,0.0,0.007,0.008,0.101,0.006,0.724,0.013,0.011,0.0,0.016,0.571,0.0,0.021,0.001,0.064,0.002,0.019,0.007,0.003,0.118,0.002,0.095,0.005,0.002,0.033,0.029,0.017,0.002,0.319,0.108,0.0,0.193,0.001,0.007,0.0,0.008,0.07,0.0,0.548,0.0,0.003,0.0,0.009,0.001,0.0,0.0,0.001,0.003,0.131,0.0,0.005,0.004,0.115,0.101,0.0,0.0,0.0,0.04,0.032,0.001,0.0,0.002,0.01,0.042,0.006,0.005,0.09,0.01,0.004,0.032,0.0,0.178,0.01,0.005,0.046,0.225,0.117,0.0,0.0,0.161,0.194,0.01,0.029,0.064,0.02,0.0,0.026,0.004,0.002,0.016,0.008,0.0,0.02,0.023,0.0,0.003,0.006,0.0,0.004,0.07,0.807
2,0.051,0.0,1.0,0.18,0.046,0.365,0.002,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.422,0.627,0.0,0.0,0.0,0.045,0.045,0.0,0.0,0.026,0.042,0.001,0.336,0.0,0.0,0.0,0.002,0.081,0.003,0.027,0.0,0.0,0.0,0.0,0.012,0.427,0.001,0.0,0.001,0.002,0.062,0.333,0.0,0.343,0.458,0.0,0.0,0.081,0.009,0.629,0.034,0.093,0.009,0.056,0.0,0.557,0.004,0.001,0.082,0.45,0.016,0.002,0.414,0.077,0.0,0.018,0.007,0.48,0.06,0.005,0.728,0.0,0.065,0.037,0.005,0.001,0.543,0.046,0.0,0.0,0.0,0.013,0.0,0.013,0.462,0.525,0.129,0.0,0.004,0.012,0.0,0.0,0.034,0.0,0.0,0.269,0.0,0.0,0.077,0.28,0.001,0.0,0.7,0.0,0.475,0.0,0.0,0.292,0.361,0.046,0.001,0.031,0.004,0.714,0.318,0.0,0.174,0.0,0.255,0.116,0.0,0.001,0.317,0.01,0.0,0.0,0.159,0.263,0.266,0.0,0.0,0.0,0.002,0.005,0.0,0.044,0.0,0.647,0.0,0.0,0.0,0.846,0.134,0.268,0.0,0.0,0.4,0.311,0.141,0.001,0.0,0.0,0.044,0.139,0.015,0.0,0.0,0.0,0.037,0.0,0.199,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.547,0.25,0.0,0.002,0.0,0.691,0.0,0.0,0.518,0.259,0.009,0.266,0.0,0.393,0.0,0.0,0.0,0.013,0.674,0.348,0.046,0.225,0.002,0.011,0.015,0.286,0.001,0.009
3,0.002,0.008,0.18,1.0,0.007,0.225,0.118,0.002,0.0,0.011,0.0,0.004,0.012,0.003,0.669,0.26,0.002,0.003,0.004,0.021,0.412,0.02,0.0,0.002,0.004,0.0,0.384,0.0,0.004,0.002,0.135,0.436,0.004,0.067,0.013,0.004,0.0,0.0,0.009,0.014,0.0,0.017,0.0,0.0,0.009,0.047,0.002,0.045,0.097,0.002,0.0,0.028,0.001,0.084,0.014,0.0,0.01,0.0,0.0,0.277,0.038,0.012,0.019,0.591,0.001,0.006,0.595,0.183,0.0,0.0,0.009,0.612,0.051,0.004,0.077,0.015,0.0,0.054,0.001,0.0,0.174,0.0,0.0,0.002,0.031,0.0,0.009,0.003,0.11,0.061,0.436,0.061,0.04,0.0,0.015,0.01,0.002,0.013,0.013,0.351,0.0,0.001,0.004,0.385,0.013,0.0,0.261,0.01,0.073,0.0,0.007,0.63,0.025,0.478,0.02,0.015,0.0,0.142,0.213,0.016,0.641,0.018,0.023,0.631,0.0,0.008,0.04,0.011,0.011,0.01,0.163,0.016,0.706,0.0,0.018,0.006,0.0,0.004,0.0,0.015,0.0,0.16,0.0,0.016,0.021,0.153,0.006,0.045,0.0,0.055,0.243,0.209,0.568,0.002,0.001,0.0,0.049,0.046,0.0,0.007,0.017,0.012,0.051,0.054,0.016,0.022,0.0,0.001,0.009,0.023,0.016,0.014,0.202,0.59,0.0,0.042,0.002,0.067,0.001,0.001,0.176,0.568,0.006,0.662,0.001,0.065,0.001,0.05,0.017,0.001,0.055,0.074,0.0,0.455,0.0,0.0,0.004,0.447,0.023,0.0
4,0.0,0.046,0.046,0.007,1.0,0.001,0.017,0.156,0.071,0.307,0.011,0.0,0.031,0.005,0.008,0.014,0.003,0.233,0.006,0.584,0.001,0.078,0.002,0.0,0.879,0.073,0.005,0.007,0.0,0.038,0.003,0.002,0.026,0.018,0.003,0.014,0.024,0.032,0.846,0.002,0.0,0.002,0.461,0.329,0.588,0.003,0.03,0.005,0.01,0.285,0.0,0.46,0.433,0.043,0.755,0.0,0.061,0.0,0.0,0.001,0.049,0.093,0.161,0.004,0.38,0.284,0.003,0.004,0.182,0.0,0.064,0.014,0.148,0.084,0.01,0.001,0.002,0.004,0.057,0.091,0.008,0.002,0.001,0.025,0.014,0.393,0.038,0.0,0.002,0.002,0.002,0.045,0.144,0.523,0.0,0.001,0.532,0.009,0.0,0.004,0.001,0.001,0.005,0.002,0.066,0.118,0.02,0.0,0.025,0.06,0.006,0.004,0.02,0.0,0.003,0.658,0.573,0.013,0.0,0.0,0.0,0.004,0.005,0.0,0.0,0.001,0.001,0.099,0.016,0.0,0.004,0.008,0.001,0.0,0.001,0.026,0.008,0.077,0.001,0.0,0.002,0.005,0.001,0.0,0.0,0.025,0.001,0.003,0.015,0.006,0.0,0.003,0.0,0.16,0.085,0.0,0.237,0.0,0.0,0.0,0.001,0.002,0.248,0.011,0.0,0.049,0.0,0.0,0.008,0.002,0.509,0.071,0.005,0.002,0.023,0.093,0.003,0.017,0.024,0.03,0.005,0.002,0.54,0.001,0.0,0.001,0.0,0.059,0.007,0.087,0.011,0.0,0.814,0.01,0.0,0.0,0.0,0.001,0.015,0.066
5,0.349,0.075,0.365,0.225,0.001,1.0,0.003,0.001,0.028,0.001,0.0,0.0,0.0,0.0,0.462,0.323,0.001,0.002,0.0,0.011,0.099,0.032,0.0,0.196,0.0,0.043,0.525,0.0,0.0,0.002,0.008,0.341,0.002,0.016,0.002,0.0,0.0,0.01,0.0,0.416,0.0,0.002,0.0,0.0,0.0,0.507,0.014,0.546,0.749,0.0,0.0,0.008,0.0,0.345,0.005,0.296,0.17,0.22,0.0,0.858,0.021,0.021,0.004,0.68,0.0,0.0,0.627,0.379,0.001,0.089,0.0,0.318,0.014,0.0,0.566,0.0,0.303,0.203,0.17,0.034,0.634,0.17,0.0,0.017,0.0,0.0,0.009,0.165,0.772,0.65,0.454,0.011,0.035,0.0,0.002,0.0,0.0,0.0,0.002,0.299,0.001,0.001,0.153,0.596,0.067,0.0,0.327,0.001,0.405,0.031,0.0,0.606,0.266,0.105,0.002,0.0,0.0,0.63,0.734,0.0,0.407,0.0,0.397,0.284,0.0,0.0,0.511,0.085,0.003,0.004,0.551,0.267,0.411,0.0,0.0,0.003,0.0,0.035,0.0,0.214,0.0,0.554,0.005,0.0,0.0,0.523,0.454,0.681,0.0,0.0,0.571,0.721,0.295,0.0,0.0,0.0,0.006,0.478,0.082,0.0,0.0,0.0,0.002,0.0,0.475,0.008,0.0,0.0,0.005,0.0,0.0,0.0,0.789,0.406,0.007,0.011,0.0,0.371,0.002,0.0,0.562,0.21,0.0,0.501,0.002,0.751,0.001,0.0,0.003,0.0,0.388,0.531,0.0,0.234,0.023,0.138,0.145,0.604,0.02,0.006
6,0.043,0.028,0.002,0.118,0.017,0.003,1.0,0.0,0.115,0.001,0.001,0.143,0.348,0.002,0.041,0.059,0.141,0.001,0.047,0.0,0.063,0.251,0.002,0.05,0.01,0.008,0.015,0.0,0.113,0.115,0.686,0.076,0.0,0.054,0.243,0.223,0.0,0.103,0.003,0.002,0.001,0.384,0.004,0.008,0.016,0.004,0.171,0.0,0.003,0.002,0.006,0.0,0.003,0.0,0.006,0.008,0.004,0.007,0.009,0.007,0.55,0.391,0.0,0.044,0.002,0.0,0.037,0.007,0.0,0.003,0.0,0.018,0.001,0.011,0.0,0.354,0.014,0.0,0.017,0.048,0.0,0.004,0.004,0.302,0.513,0.01,0.266,0.036,0.002,0.003,0.049,0.721,0.485,0.007,0.455,0.35,0.011,0.301,0.245,0.001,0.001,0.164,0.005,0.009,0.126,0.0,0.047,0.423,0.0,0.109,0.262,0.037,0.0,0.185,0.584,0.019,0.005,0.0,0.0,0.421,0.086,0.428,0.004,0.067,0.092,0.295,0.004,0.111,0.239,0.392,0.002,0.004,0.036,0.004,0.443,0.336,0.002,0.005,0.012,0.0,0.006,0.0,0.071,0.345,0.349,0.0,0.028,0.001,0.0,0.849,0.0,0.0,0.086,0.009,0.001,0.006,0.003,0.017,0.0,0.339,0.425,0.41,0.01,0.772,0.012,0.588,0.046,0.196,0.216,0.483,0.003,0.392,0.001,0.082,0.184,0.693,0.0,0.0,0.139,0.131,0.0,0.13,0.006,0.053,0.006,0.005,0.195,0.741,0.269,0.0,0.0,0.001,0.005,0.066,0.0,0.05,0.019,0.012,0.354,0.032
7,0.0,0.055,0.001,0.002,0.156,0.001,0.0,1.0,0.048,0.226,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.012,0.001,0.159,0.0,0.007,0.008,0.002,0.155,0.082,0.007,0.034,0.0,0.011,0.0,0.0,0.261,0.225,0.003,0.0,0.031,0.017,0.162,0.0,0.002,0.0,0.137,0.198,0.199,0.003,0.011,0.001,0.001,0.023,0.133,0.088,0.255,0.023,0.203,0.002,0.104,0.007,0.202,0.004,0.006,0.014,0.082,0.0,0.308,0.238,0.0,0.0,0.006,0.015,0.536,0.004,0.113,0.01,0.002,0.0,0.0,0.0,0.133,0.094,0.0,0.004,0.303,0.006,0.001,0.158,0.005,0.001,0.005,0.0,0.0,0.001,0.017,0.153,0.0,0.0,0.187,0.0,0.004,0.0,0.394,0.0,0.005,0.003,0.044,0.028,0.0,0.0,0.005,0.043,0.0,0.0,0.019,0.0,0.0,0.133,0.142,0.001,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.007,0.011,0.0,0.005,0.001,0.004,0.312,0.162,0.016,0.008,0.012,0.0,0.0,0.0,0.0,0.004,0.0,0.015,0.019,0.0,0.001,0.004,0.0,0.031,0.0,0.0,0.11,0.001,0.007,0.001,0.0,0.01,0.143,0.0,0.001,0.002,0.001,0.0,0.0,0.0,0.449,0.0,0.0,0.0,0.003,0.003,0.221,0.001,0.0,0.0,0.0,0.0,0.211,0.0,0.112,0.001,0.0,0.0,0.0,0.329,0.002,0.0,0.184,0.0,0.0,0.002,0.002,0.001,0.002,0.041
8,0.0,0.597,0.0,0.0,0.071,0.028,0.115,0.048,1.0,0.071,0.0,0.0,0.136,0.036,0.002,0.047,0.019,0.011,0.049,0.018,0.017,0.826,0.0,0.001,0.075,0.536,0.001,0.002,0.0,0.712,0.229,0.079,0.0,0.001,0.12,0.465,0.031,0.801,0.021,0.0,0.0,0.01,0.014,0.15,0.177,0.0,0.741,0.0,0.0,0.02,0.001,0.011,0.049,0.025,0.118,0.0,0.5,0.0,0.0,0.039,0.609,0.794,0.023,0.02,0.145,0.066,0.02,0.054,0.0,0.001,0.0,0.001,0.076,0.0,0.011,0.007,0.0,0.011,0.516,0.869,0.003,0.0,0.0,0.764,0.116,0.121,0.599,0.0,0.016,0.0,0.021,0.419,0.435,0.08,0.015,0.007,0.157,0.012,0.009,0.005,0.0,0.0,0.185,0.002,0.9,0.0,0.012,0.005,0.004,1.0,0.01,0.018,0.005,0.063,0.037,0.073,0.04,0.0,0.01,0.004,0.015,0.041,0.0,0.016,0.001,0.066,0.001,0.594,0.363,0.007,0.05,0.0,0.0,0.0,0.113,0.334,0.0,0.559,0.0,0.0,0.001,0.0,0.0,0.001,0.005,0.0,0.0,0.095,0.0,0.073,0.003,0.016,0.026,0.001,0.0,0.0,0.142,0.0,0.002,0.007,0.012,0.144,0.138,0.073,0.0,0.376,0.001,0.0,0.001,0.048,0.172,0.06,0.001,0.037,0.664,0.315,0.003,0.0,0.371,0.389,0.0,0.009,0.085,0.002,0.005,0.0,0.0,0.093,0.017,0.022,0.001,0.001,0.039,0.002,0.0,0.001,0.001,0.0,0.364,0.641
9,0.002,0.052,0.001,0.011,0.307,0.001,0.001,0.226,0.071,1.0,0.0,0.001,0.011,0.029,0.001,0.001,0.0,0.239,0.014,0.272,0.001,0.042,0.0,0.002,0.278,0.067,0.02,0.006,0.0,0.022,0.003,0.0,0.035,0.166,0.0,0.003,0.005,0.05,0.314,0.002,0.0,0.0,0.12,0.262,0.351,0.004,0.032,0.005,0.002,0.215,0.001,0.182,0.171,0.011,0.42,0.003,0.09,0.006,0.002,0.004,0.023,0.051,0.111,0.0,0.293,0.787,0.0,0.0,0.123,0.011,0.176,0.001,0.187,0.042,0.0,0.0,0.003,0.0,0.064,0.097,0.003,0.008,0.003,0.013,0.0,0.27,0.024,0.006,0.001,0.001,0.0,0.02,0.115,0.251,0.007,0.0,0.358,0.022,0.011,0.003,0.018,0.003,0.061,0.021,0.068,0.222,0.001,0.002,0.011,0.083,0.006,0.0,0.01,0.0,0.0,0.29,0.222,0.004,0.0,0.002,0.0,0.0,0.002,0.002,0.004,0.002,0.001,0.125,0.006,0.003,0.003,0.004,0.003,0.0,0.001,0.0,0.004,0.092,0.001,0.019,0.001,0.001,0.0,0.0,0.0,0.002,0.0,0.003,0.003,0.001,0.007,0.0,0.001,0.279,0.011,0.0,0.249,0.002,0.009,0.003,0.01,0.01,0.253,0.002,0.002,0.016,0.002,0.005,0.015,0.002,0.441,0.083,0.004,0.0,0.018,0.033,0.038,0.001,0.009,0.007,0.005,0.0,0.243,0.002,0.039,0.0,0.0,0.011,0.001,0.121,0.001,0.0,0.263,0.007,0.001,0.009,0.001,0.002,0.005,0.086
